

Date,Time,ROI 1 4Sigma Width A1 [µm],ROI 1 4Sigma Width A2 [µm],ROI 1 Goodness of Gaussian fit A1,ROI 1 Roughness of Gaussian fit A1,ROI 1 Goodness of Gaussian fit A2,ROI 1 Roughness of Gaussian fit A2,
5/31/2018,3:18:33 PM,3101.74,3366.64,0.07,0.02,0.10,0.02,
5/31/2018,3:18:34 PM,3391.51,3326.31,0.05,0.04,0.12,0.02,
5/31/2018,3:18:35 PM,3524.28,3449.74,0.03,0.04,0.12,0.02,
5/31/2018,3:18:36 PM,3184.01,4009.97,0.07,0.02,0.03,0.03,
5/31/2018,3:18:37 PM,3341.86,3452.46,0.04,0.03,0.14,0.02,
5/31/2018,3:18:38 PM,3294.38,3434.94,0.07,0.03,0.08,0.02,
5/31/2018,3:18:39 PM,3062.43,3752.41,0.08,0.02,0.06,0.03,
5/31/2018,3:18:40 PM,3806.21,3746.85,0.02,0.05,0.04,0.03,
5/31/2018,3:18:41 PM,3046.01,3444.45,0.04,0.03,0.11,0.02,
5/31/2018,3:18:42 PM,3121.02,3444.65,0.07,0.02,0.12,0.02,
5/31/2018,3:18:43 PM,3093.14,3263.53,0.08,0.02,0.10,0.02,
5/31/2018,3:18:44 PM,2904.00,3228.32,0.17,0.01,0.11,0.01,
5/31/2018,3:18:45 PM,3227.74,3677.93,0.06,0.03,0.04,0.02,
5/31/2018,3:18:46 PM,3095.84,3899.53,0.10,0.02,0.04,0.03,
5/31/2018,3:18:47 PM,2905.08,3483.47,0.06,0.02,0.06,0.02,
5/31/2018,3:18:48 PM,2926.16,3679.63,0.20,0.02,0.05,0.03,
5/31/2018,3:18:49 PM,3075.56,3674.37,0.13,0.02,0.05,0.03,
5/31/2018,3:18:50 PM,3245.15,3232.96,0.05,0.02,0.09,0.02,
5/31/2018,3:18:51 PM,3606.67,3737.07,0.04,0.03,0.04,0.03,
5/31/2018,3:18:52 PM,3611.47,3246.43,0.03,0.03,0.08,0.02,
5/31/2018,3:18:53 PM,3638.26,3713.02,0.03,0.02,0.07,0.03,
5/31/2018,3:18:54 PM,3428.56,3315.19,0.03,0.03,0.30,0.02,
5/31/2018,3:18:55 PM,3159.91,3621.40,0.07,0.02,0.08,0.02,
5/31/2018,3:18:56 PM,3243.69,3700.83,0.06,0.03,0.05,0.02,
5/31/2018,3:18:57 PM,3381.99,3356.05,0.05,0.03,0.09,0.02,
5/31/2018,3:18:58 PM,3763.99,3461.18,0.02,0.03,0.08,0.02,
5/31/2018,3:18:59 PM,3191.10,3906.21,0.11,0.03,0.03,0.03,
5/31/2018,3:19:00 PM,3226.20,3648.71,0.06,0.02,0.07,0.02,
5/31/2018,3:19:01 PM,3061.61,3302.49,0.07,0.02,0.21,0.01,
5/31/2018,3:19:02 PM,3446.44,3891.10,0.04,0.03,0.04,0.03,
5/31/2018,3:19:03 PM,3241.94,3244.80,0.04,0.03,0.10,0.02,
5/31/2018,3:19:04 PM,3023.38,3431.17,0.07,0.02,0.17,0.03,
5/31/2018,3:19:05 PM,3535.67,3293.24,0.03,0.03,0.07,0.02,
5/31/2018,3:19:06 PM,3293.34,3952.69,0.07,0.03,0.04,0.03,
5/31/2018,3:19:07 PM,3738.08,3406.18,0.03,0.05,0.27,0.02,
5/31/2018,3:19:08 PM,3202.72,3385.73,0.09,0.03,0.18,0.01,
5/31/2018,3:19:09 PM,3115.54,3667.86,0.07,0.03,0.04,0.03,
5/31/2018,3:19:10 PM,3265.52,3516.02,0.04,0.03,0.21,0.02,
5/31/2018,3:19:11 PM,3081.09,3719.22,0.12,0.02,0.06,0.03,
5/31/2018,3:19:12 PM,3374.81,3219.48,0.04,0.03,0.10,0.01,
5/31/2018,3:19:13 PM,3384.57,3387.89,0.05,0.03,0.20,0.02,
5/31/2018,3:19:14 PM,3440.21,3564.20,0.05,0.03,0.06,0.02,
5/31/2018,3:19:15 PM,3675.00,3596.37,0.03,0.04,0.07,0.02,
5/31/2018,3:19:16 PM,3416.69,3222.29,0.03,0.02,0.10,0.02,
5/31/2018,3:19:17 PM,3118.64,3233.05,0.07,0.02,0.13,0.01,
5/31/2018,3:19:18 PM,3385.71,3351.89,0.04,0.02,0.12,0.02,
5/31/2018,3:19:19 PM,3327.76,3313.35,0.06,0.04,0.42,0.01,
5/31/2018,3:19:20 PM,3278.75,3363.58,0.03,0.02,0.41,0.02,
5/31/2018,3:19:21 PM,3244.84,3723.91,0.08,0.02,0.04,0.03,
5/31/2018,3:19:22 PM,3487.08,3818.61,0.04,0.03,0.05,0.02,
5/31/2018,3:19:23 PM,2916.28,3021.61,0.06,0.02,0.05,0.02,
5/31/2018,3:19:24 PM,3299.72,3760.53,0.08,0.03,0.04,0.03,
5/31/2018,3:19:25 PM,3545.76,3696.56,0.03,0.04,0.05,0.02,
5/31/2018,3:19:26 PM,3187.54,3758.98,0.09,0.03,0.05,0.03,
5/31/2018,3:19:27 PM,2982.53,3434.81,0.10,0.02,0.12,0.02,
5/31/2018,3:19:28 PM,3335.77,3310.11,0.05,0.03,0.36,0.01,
5/31/2018,3:19:29 PM,3385.63,3358.57,0.05,0.04,0.08,0.01,
5/31/2018,3:19:30 PM,3233.76,3377.26,0.08,0.03,0.11,0.02,
5/31/2018,3:19:31 PM,3144.86,3657.01,0.08,0.02,0.07,0.03,
5/31/2018,3:19:32 PM,3333.01,3626.27,0.05,0.03,0.09,0.03,
5/31/2018,3:19:33 PM,3381.58,3505.71,0.05,0.03,0.17,0.03,
5/31/2018,3:19:34 PM,3138.58,3499.84,0.08,0.02,0.08,0.02,
5/31/2018,3:19:35 PM,3284.47,3733.39,0.06,0.02,0.08,0.03,
5/31/2018,3:19:36 PM,3009.41,3174.13,0.13,0.02,0.14,0.01,
5/31/2018,3:19:37 PM,3036.76,3791.95,0.22,0.01,0.05,0.03,
5/31/2018,3:19:38 PM,3386.91,3838.09,0.06,0.03,0.03,0.02,
5/31/2018,3:19:39 PM,3277.57,3518.55,0.04,0.02,0.12,0.02,
5/31/2018,3:19:40 PM,3480.61,3703.01,0.03,0.03,0.05,0.03,
5/31/2018,3:19:41 PM,3554.29,3597.65,0.03,0.03,0.09,0.03,
5/31/2018,3:19:42 PM,3290.04,4059.98,0.05,0.02,0.03,0.05,
5/31/2018,3:19:43 PM,3398.82,3356.61,0.05,0.03,0.11,0.02,
5/31/2018,3:19:44 PM,3403.89,4010.68,0.04,0.02,0.03,0.03,
5/31/2018,3:19:45 PM,3688.80,3359.92,0.02,0.03,0.12,0.02,
5/31/2018,3:19:46 PM,3259.10,3950.07,0.09,0.02,0.03,0.03,
5/31/2018,3:19:47 PM,3716.15,3670.92,0.03,0.04,0.10,0.03,
5/31/2018,3:19:48 PM,3327.66,3514.91,0.05,0.03,0.09,0.01,
5/31/2018,3:19:49 PM,3459.34,3285.97,0.03,0.05,0.13,0.02,
5/31/2018,3:19:50 PM,3291.06,3452.38,0.06,0.03,0.21,0.02,
5/31/2018,3:19:51 PM,3191.53,3273.31,0.10,0.03,0.07,0.02,
5/31/2018,3:19:52 PM,3548.24,3778.06,0.03,0.04,0.04,0.03,
5/31/2018,3:19:53 PM,3325.05,3491.47,0.04,0.03,0.08,0.02,
5/31/2018,3:19:54 PM,3316.09,3713.29,0.04,0.03,0.03,0.03,
5/31/2018,3:19:55 PM,3257.69,3377.92,0.06,0.03,0.19,0.02,
5/31/2018,3:19:56 PM,3285.51,3342.12,0.07,0.02,0.18,0.01,
5/31/2018,3:19:57 PM,3702.11,3668.88,0.04,0.04,0.05,0.02,
5/31/2018,3:19:58 PM,3439.12,3834.87,0.04,0.02,0.04,0.03,
5/31/2018,3:19:59 PM,3531.17,3586.77,0.03,0.02,0.08,0.03,
5/31/2018,3:20:00 PM,3234.01,3968.27,0.08,0.03,0.05,0.04,
5/31/2018,3:20:01 PM,3465.76,3616.13,0.03,0.04,0.07,0.03,
5/31/2018,3:20:02 PM,3244.33,3312.95,0.06,0.03,0.09,0.02,
5/31/2018,3:20:03 PM,3398.16,3416.12,0.04,0.03,0.17,0.02,
5/31/2018,3:20:04 PM,3243.35,3523.78,0.08,0.03,0.24,0.01,
5/31/2018,3:20:05 PM,3063.46,3450.13,0.19,0.02,0.05,0.02,
5/31/2018,3:20:06 PM,3276.88,3505.53,0.06,0.03,0.05,0.02,
5/31/2018,3:20:07 PM,3113.60,3311.69,0.12,0.02,0.20,0.02,
5/31/2018,3:20:08 PM,3289.49,3300.23,0.07,0.02,0.08,0.02,
5/31/2018,3:20:09 PM,3231.68,3535.32,0.06,0.03,0.05,0.02,
5/31/2018,3:20:10 PM,3059.99,3429.78,0.08,0.02,0.19,0.02,
5/31/2018,3:20:11 PM,3217.87,3264.25,0.06,0.02,0.35,0.01,
5/31/2018,3:20:12 PM,3650.68,4209.66,0.02,0.04,0.02,0.04,
5/31/2018,3:20:13 PM,3310.03,3494.29,0.05,0.02,0.06,0.02,
5/31/2018,3:20:14 PM,3261.41,3160.57,0.03,0.03,0.04,0.02,
5/31/2018,3:20:15 PM,3134.38,3695.22,0.11,0.02,0.06,0.02,
5/31/2018,3:20:16 PM,3151.77,4015.52,0.08,0.02,0.03,0.03,
5/31/2018,3:20:17 PM,3251.21,3461.11,0.10,0.02,0.27,0.02,
5/31/2018,3:20:18 PM,3092.95,3233.86,0.08,0.01,0.31,0.02,
5/31/2018,3:20:19 PM,3197.66,3813.21,0.10,0.02,0.03,0.03,
5/31/2018,3:20:20 PM,3259.15,3350.14,0.04,0.02,0.11,0.02,
5/31/2018,3:20:21 PM,3078.19,3295.83,0.08,0.02,0.13,0.02,
5/31/2018,3:20:22 PM,3303.95,3274.84,0.05,0.03,0.06,0.02,
5/31/2018,3:20:23 PM,3446.73,3278.30,0.04,0.02,0.10,0.02,
5/31/2018,3:20:24 PM,3165.25,3343.48,0.09,0.02,0.10,0.02,
5/31/2018,3:20:25 PM,3310.55,3546.35,0.05,0.03,0.07,0.02,
5/31/2018,3:20:26 PM,3271.57,3595.14,0.07,0.03,0.12,0.02,
5/31/2018,3:20:27 PM,3158.06,3513.79,0.05,0.03,0.15,0.02,
5/31/2018,3:20:28 PM,3367.51,3409.75,0.04,0.03,0.12,0.02,
5/31/2018,3:20:29 PM,3337.15,3504.67,0.04,0.02,0.11,0.02,
5/31/2018,3:20:30 PM,2943.46,3611.08,0.08,0.02,0.04,0.03,
5/31/2018,3:20:31 PM,3322.27,3209.37,0.05,0.02,0.09,0.01,
5/31/2018,3:20:32 PM,3476.27,3415.14,0.06,0.03,0.17,0.01,
5/31/2018,3:20:33 PM,3517.09,3348.58,0.04,0.02,0.08,0.02,
5/31/2018,3:20:34 PM,3159.43,3452.78,0.07,0.02,0.09,0.02,
5/31/2018,3:20:35 PM,3127.57,3720.26,0.17,0.03,0.05,0.03,
5/31/2018,3:20:36 PM,3406.53,3301.24,0.05,0.03,0.29,0.02,
5/31/2018,3:20:37 PM,3169.03,3681.96,0.09,0.02,0.07,0.03,
5/31/2018,3:20:38 PM,2880.29,3481.61,0.08,0.02,0.22,0.02,
5/31/2018,3:20:39 PM,3565.83,3359.67,0.02,0.04,0.44,0.02,
5/31/2018,3:20:40 PM,3445.87,3639.54,0.04,0.03,0.05,0.02,
5/31/2018,3:20:41 PM,3607.28,3591.86,0.03,0.04,0.08,0.02,
5/31/2018,3:20:42 PM,3287.71,3358.96,0.06,0.03,0.40,0.02,
5/31/2018,3:20:43 PM,3091.21,3524.20,0.09,0.02,0.12,0.03,
5/31/2018,3:20:44 PM,3209.61,3769.19,0.07,0.02,0.05,0.03,
5/31/2018,3:20:45 PM,3144.91,3616.12,0.06,0.03,0.06,0.02,
5/31/2018,3:20:46 PM,3445.31,3360.83,0.04,0.03,0.19,0.02,
5/31/2018,3:20:47 PM,3133.64,3308.05,0.07,0.02,0.11,0.01,
5/31/2018,3:20:48 PM,3307.83,3789.84,0.05,0.02,0.04,0.02,
5/31/2018,3:20:49 PM,3292.21,3814.79,0.08,0.03,0.04,0.03,
5/31/2018,3:20:50 PM,3876.13,3664.81,0.02,0.05,0.06,0.02,
5/31/2018,3:20:51 PM,3495.02,3624.51,0.04,0.03,0.05,0.02,
5/31/2018,3:20:52 PM,3031.80,3179.06,0.05,0.03,0.08,0.02,
5/31/2018,3:20:53 PM,3566.35,3887.82,0.03,0.04,0.04,0.03,
5/31/2018,3:20:54 PM,3429.64,3666.73,0.04,0.04,0.06,0.03,
5/31/2018,3:20:55 PM,3327.49,3235.48,0.05,0.03,0.11,0.02,
5/31/2018,3:20:56 PM,3161.20,3814.03,0.05,0.03,0.05,0.03,
5/31/2018,3:20:57 PM,3671.01,3434.48,0.02,0.04,0.14,0.02,
5/31/2018,3:20:58 PM,3336.24,3283.17,0.05,0.03,0.21,0.02,
5/31/2018,3:20:59 PM,3267.70,4312.83,0.06,0.03,0.02,0.04,
5/31/2018,3:21:00 PM,3184.45,3447.45,0.09,0.03,0.05,0.02,
5/31/2018,3:21:01 PM,3579.57,3315.17,0.04,0.04,0.11,0.02,
5/31/2018,3:21:02 PM,3342.35,3586.43,0.04,0.03,0.09,0.02,
5/31/2018,3:21:03 PM,3625.27,4180.74,0.04,0.04,0.02,0.04,
5/31/2018,3:21:04 PM,3424.62,3471.49,0.04,0.03,0.11,0.01,
5/31/2018,3:21:05 PM,3463.97,3756.51,0.05,0.03,0.05,0.03,
5/31/2018,3:21:06 PM,3172.47,3829.49,0.11,0.02,0.05,0.04,
5/31/2018,3:21:07 PM,3257.85,3622.14,0.06,0.03,0.15,0.02,
5/31/2018,3:21:08 PM,3299.50,3743.84,0.06,0.02,0.06,0.03,
5/31/2018,3:21:09 PM,3632.17,3647.81,0.03,0.05,0.07,0.03,
5/31/2018,3:21:10 PM,3643.93,3765.69,0.03,0.05,0.04,0.03,
5/31/2018,3:21:11 PM,3679.36,3382.51,0.02,0.03,0.15,0.02,
5/31/2018,3:21:12 PM,3363.85,3458.36,0.04,0.03,0.12,0.02,
5/31/2018,3:21:13 PM,3408.46,3621.39,0.05,0.04,0.14,0.02,
5/31/2018,3:21:14 PM,3624.54,3239.63,0.03,0.02,0.06,0.02,
5/31/2018,3:21:15 PM,3291.42,3620.83,0.05,0.03,0.08,0.03,
5/31/2018,3:21:16 PM,3483.68,3471.88,0.04,0.04,0.16,0.02,
5/31/2018,3:21:17 PM,3146.55,3949.02,0.12,0.02,0.03,0.04,
5/31/2018,3:21:18 PM,3279.38,3584.99,0.07,0.03,0.04,0.02,
5/31/2018,3:21:19 PM,3338.26,3558.83,0.05,0.03,0.12,0.03,
5/31/2018,3:21:20 PM,3287.65,3478.28,0.05,0.03,0.05,0.02,
5/31/2018,3:21:21 PM,3458.30,3354.07,0.03,0.03,0.19,0.02,
5/31/2018,3:21:22 PM,3339.18,3255.75,0.05,0.02,0.18,0.02,
5/31/2018,3:21:23 PM,3053.74,3887.74,0.10,0.02,0.04,0.03,
5/31/2018,3:21:24 PM,3630.98,3503.91,0.03,0.04,0.10,0.02,
5/31/2018,3:21:25 PM,3212.10,3690.89,0.10,0.02,0.05,0.03,
5/31/2018,3:21:26 PM,3624.37,3205.67,0.03,0.03,0.09,0.01,
5/31/2018,3:21:27 PM,3170.84,3275.51,0.06,0.02,0.10,0.01,
5/31/2018,3:21:28 PM,3137.04,3603.66,0.07,0.02,0.14,0.02,
5/31/2018,3:21:29 PM,3104.01,3648.50,0.09,0.02,0.07,0.03,
5/31/2018,3:21:30 PM,3601.52,3760.01,0.03,0.04,0.04,0.03,
5/31/2018,3:21:31 PM,3637.38,3350.38,0.02,0.03,0.21,0.01,
5/31/2018,3:21:32 PM,3256.42,3475.53,0.08,0.02,0.20,0.01,
5/31/2018,3:21:33 PM,3284.05,3458.80,0.09,0.03,0.16,0.02,
5/31/2018,3:21:34 PM,3410.20,3758.31,0.04,0.03,0.06,0.02,
5/31/2018,3:21:35 PM,3062.25,3347.67,0.10,0.02,0.14,0.02,
5/31/2018,3:21:36 PM,3168.53,3294.63,0.09,0.02,0.17,0.01,
5/31/2018,3:21:37 PM,3159.84,3432.01,0.08,0.02,0.10,0.02,
5/31/2018,3:21:38 PM,3210.29,3723.09,0.07,0.03,0.06,0.03,
5/31/2018,3:21:39 PM,3468.84,3701.47,0.04,0.02,0.05,0.03,
5/31/2018,3:21:40 PM,3347.15,3448.77,0.05,0.03,0.17,0.02,
5/31/2018,3:21:41 PM,3310.04,3682.96,0.05,0.03,0.08,0.02,
5/31/2018,3:21:42 PM,3161.95,3604.03,0.09,0.02,0.04,0.03,
5/31/2018,3:21:43 PM,3110.19,3627.36,0.10,0.02,0.10,0.03,
5/31/2018,3:21:44 PM,2956.83,3542.53,0.08,0.02,0.11,0.02,
5/31/2018,3:21:45 PM,3110.99,3215.85,0.09,0.03,0.08,0.01,
5/31/2018,3:21:46 PM,3166.72,3651.72,0.08,0.02,0.04,0.03,
5/31/2018,3:21:47 PM,3314.14,3884.93,0.04,0.03,0.05,0.03,
5/31/2018,3:21:49 PM,3040.87,3246.91,0.07,0.02,0.06,0.02,
5/31/2018,3:21:50 PM,2977.95,3504.48,0.07,0.02,0.07,0.03,
5/31/2018,3:21:51 PM,3243.86,3464.14,0.06,0.03,0.15,0.02,
5/31/2018,3:21:52 PM,3006.12,3596.39,0.12,0.02,0.08,0.02,
5/31/2018,3:21:53 PM,3209.15,3353.63,0.09,0.02,0.40,0.02,
5/31/2018,3:21:54 PM,3245.43,3552.69,0.05,0.02,0.05,0.02,
5/31/2018,3:21:55 PM,3023.09,3787.00,0.03,0.03,0.03,0.03,
5/31/2018,3:21:56 PM,3388.50,3504.32,0.04,0.03,0.17,0.03,
5/31/2018,3:21:57 PM,3203.42,3358.99,0.06,0.02,0.08,0.02,
5/31/2018,3:21:58 PM,3252.50,3572.29,0.05,0.02,0.08,0.02,
5/31/2018,3:21:59 PM,3265.66,3574.58,0.03,0.03,0.09,0.03,
5/31/2018,3:22:00 PM,3263.21,3920.50,0.05,0.02,0.03,0.03,
5/31/2018,3:22:01 PM,3061.58,3840.35,0.09,0.02,0.05,0.04,
5/31/2018,3:22:02 PM,3372.98,3627.71,0.07,0.03,0.08,0.03,
5/31/2018,3:22:03 PM,3181.87,3176.07,0.06,0.03,0.10,0.01,
5/31/2018,3:22:04 PM,3508.48,3780.76,0.04,0.04,0.05,0.03,
5/31/2018,3:22:05 PM,3349.96,3894.87,0.05,0.03,0.04,0.04,
5/31/2018,3:22:06 PM,3475.85,3567.76,0.05,0.04,0.07,0.02,
5/31/2018,3:22:07 PM,3050.99,3680.92,0.05,0.03,0.05,0.02,
5/31/2018,3:22:08 PM,3101.76,3472.36,0.05,0.03,0.06,0.02,
5/31/2018,3:22:09 PM,3730.06,3447.50,0.02,0.05,0.15,0.02,
5/31/2018,3:22:10 PM,3563.98,3820.16,0.03,0.05,0.04,0.03,
5/31/2018,3:22:11 PM,3349.20,3556.25,0.05,0.03,0.10,0.02,
5/31/2018,3:22:12 PM,3353.44,3375.29,0.07,0.04,0.08,0.02,
5/31/2018,3:22:13 PM,3373.12,3741.49,0.04,0.03,0.04,0.03,
5/31/2018,3:22:14 PM,3274.10,3426.04,0.07,0.02,0.18,0.02,
5/31/2018,3:22:15 PM,3212.67,3488.79,0.07,0.03,0.08,0.02,
5/31/2018,3:22:16 PM,3692.38,3346.73,0.02,0.03,0.13,0.02,
5/31/2018,3:22:17 PM,3279.13,3795.93,0.06,0.03,0.03,0.03,
5/31/2018,3:22:18 PM,3443.68,3769.08,0.03,0.04,0.05,0.03,
5/31/2018,3:22:19 PM,3470.41,3658.50,0.04,0.03,0.07,0.03,
5/31/2018,3:22:20 PM,3375.62,3369.40,0.03,0.02,0.22,0.01,
5/31/2018,3:22:21 PM,3239.87,3858.44,0.05,0.02,0.03,0.03,
5/31/2018,3:22:22 PM,3556.98,3592.28,0.03,0.03,0.10,0.02,
5/31/2018,3:22:23 PM,3185.12,3994.37,0.05,0.03,0.03,0.04,
5/31/2018,3:22:24 PM,3449.38,3668.12,0.04,0.03,0.09,0.02,
5/31/2018,3:22:25 PM,3355.00,3827.30,0.05,0.03,0.05,0.03,
5/31/2018,3:22:26 PM,3544.98,3545.81,0.03,0.04,0.10,0.02,
5/31/2018,3:22:27 PM,3240.89,3217.59,0.08,0.03,0.17,0.01,
5/31/2018,3:22:28 PM,3016.94,3487.40,0.07,0.02,0.11,0.02,
5/31/2018,3:22:29 PM,3385.96,3881.17,0.05,0.04,0.04,0.03,
5/31/2018,3:22:30 PM,3374.66,3731.09,0.05,0.03,0.04,0.02,
5/31/2018,3:22:31 PM,3442.68,3523.05,0.04,0.03,0.08,0.02,
5/31/2018,3:22:32 PM,3407.49,3677.29,0.04,0.03,0.10,0.03,
5/31/2018,3:22:33 PM,3221.11,3545.91,0.06,0.03,0.04,0.03,
5/31/2018,3:22:34 PM,3225.52,3854.99,0.07,0.02,0.04,0.03,
5/31/2018,3:22:35 PM,3489.66,3430.73,0.04,0.03,0.07,0.02,
5/31/2018,3:22:36 PM,3217.39,3305.64,0.08,0.02,0.24,0.01,
5/31/2018,3:22:37 PM,3537.22,3342.82,0.03,0.04,0.37,0.02,
5/31/2018,3:22:38 PM,3156.00,3512.70,0.07,0.03,0.16,0.02,
5/31/2018,3:22:39 PM,3517.91,3522.50,0.03,0.03,0.04,0.02,
5/31/2018,3:22:40 PM,3620.19,3387.43,0.03,0.04,0.20,0.03,
5/31/2018,3:22:41 PM,3171.92,3529.60,0.06,0.03,0.10,0.03,
5/31/2018,3:22:42 PM,3300.50,3356.49,0.07,0.03,0.14,0.02,
5/31/2018,3:22:43 PM,3144.26,3509.30,0.07,0.02,0.15,0.03,
5/31/2018,3:22:44 PM,3276.76,3538.05,0.06,0.03,0.12,0.02,
5/31/2018,3:22:45 PM,3164.69,3628.18,0.09,0.02,0.07,0.03,
5/31/2018,3:22:46 PM,3291.85,3258.94,0.08,0.03,0.12,0.02,
5/31/2018,3:22:47 PM,3435.16,3382.49,0.03,0.03,0.20,0.02,
5/31/2018,3:22:48 PM,3239.55,3501.48,0.06,0.02,0.13,0.02,
5/31/2018,3:22:49 PM,2995.27,3662.81,0.03,0.03,0.05,0.03,
5/31/2018,3:22:50 PM,3472.18,3543.77,0.04,0.04,0.09,0.02,
5/31/2018,3:22:51 PM,3454.36,3548.94,0.03,0.03,0.13,0.01,
5/31/2018,3:22:52 PM,3087.34,3369.84,0.19,0.02,0.15,0.02,
5/31/2018,3:22:53 PM,3671.58,3539.83,0.02,0.04,0.13,0.02,
5/31/2018,3:22:54 PM,3476.67,3459.27,0.05,0.04,0.14,0.02,
5/31/2018,3:22:55 PM,3347.53,3660.55,0.04,0.03,0.06,0.03,
5/31/2018,3:22:56 PM,3218.31,3846.07,0.07,0.02,0.04,0.03,
5/31/2018,3:22:57 PM,3626.40,3897.54,0.03,0.04,0.04,0.03,
5/31/2018,3:22:58 PM,3218.26,3212.01,0.07,0.02,0.10,0.01,
5/31/2018,3:22:59 PM,3498.44,3615.11,0.03,0.03,0.07,0.03,
5/31/2018,3:23:00 PM,3421.86,3307.40,0.04,0.03,0.18,0.02,
5/31/2018,3:23:01 PM,3477.77,3572.17,0.03,0.04,0.09,0.02,
5/31/2018,3:23:02 PM,3167.30,3665.03,0.06,0.02,0.04,0.02,
5/31/2018,3:23:03 PM,3613.82,3435.06,0.04,0.03,0.14,0.02,
5/31/2018,3:23:04 PM,3418.84,3609.13,0.04,0.03,0.12,0.02,
5/31/2018,3:23:05 PM,3107.32,3449.09,0.21,0.01,0.06,0.02,
5/31/2018,3:23:06 PM,3315.53,3419.13,0.05,0.02,0.16,0.02,
5/31/2018,3:23:07 PM,3182.84,3269.46,0.05,0.02,0.14,0.01,
5/31/2018,3:23:08 PM,3376.05,3350.75,0.06,0.02,0.16,0.02,
5/31/2018,3:23:09 PM,3460.40,3785.63,0.04,0.04,0.05,0.03,
5/31/2018,3:23:10 PM,3183.61,3561.55,0.10,0.03,0.16,0.02,
5/31/2018,3:23:11 PM,3024.88,3365.78,0.19,0.02,0.35,0.02,
5/31/2018,3:23:12 PM,3009.89,3514.15,0.15,0.02,0.11,0.02,
5/31/2018,3:23:13 PM,3358.25,3439.11,0.04,0.03,0.18,0.02,
5/31/2018,3:23:14 PM,3581.40,3478.76,0.02,0.03,0.25,0.02,
5/31/2018,3:23:15 PM,3364.38,3472.46,0.04,0.03,0.09,0.02,
5/31/2018,3:23:16 PM,3338.84,3616.96,0.06,0.03,0.12,0.03,
5/31/2018,3:23:17 PM,3370.42,3654.91,0.05,0.03,0.05,0.03,
5/31/2018,3:23:18 PM,3347.66,3213.23,0.05,0.02,0.12,0.02,
5/31/2018,3:23:19 PM,3523.89,3649.97,0.04,0.03,0.07,0.03,
5/31/2018,3:23:20 PM,3524.23,3622.08,0.03,0.03,0.09,0.03,
5/31/2018,3:23:21 PM,3232.10,3760.23,0.05,0.02,0.04,0.03,
5/31/2018,3:23:22 PM,3204.83,3810.05,0.07,0.02,0.05,0.03,
5/31/2018,3:23:23 PM,3091.53,3671.94,0.14,0.02,0.06,0.03,
5/31/2018,3:23:24 PM,3444.36,3668.81,0.03,0.03,0.06,0.02,
5/31/2018,3:23:25 PM,3473.26,3323.79,0.03,0.04,0.13,0.02,
5/31/2018,3:23:26 PM,3188.08,4210.36,0.06,0.03,0.02,0.05,
5/31/2018,3:23:27 PM,3342.20,3875.04,0.05,0.03,0.03,0.04,
5/31/2018,3:23:28 PM,3251.08,3378.95,0.07,0.03,0.17,0.02,
5/31/2018,3:23:29 PM,3491.97,3467.71,0.03,0.03,0.13,0.02,
5/31/2018,3:23:30 PM,3380.69,3705.19,0.04,0.03,0.06,0.03,
5/31/2018,3:23:31 PM,3497.61,3660.00,0.05,0.04,0.09,0.03,
5/31/2018,3:23:32 PM,3208.76,3624.71,0.07,0.02,0.09,0.03,
5/31/2018,3:23:33 PM,3278.68,3364.01,0.06,0.03,0.15,0.02,
5/31/2018,3:23:34 PM,3423.91,3516.88,0.04,0.03,0.04,0.02,
5/31/2018,3:23:35 PM,3188.08,3499.71,0.05,0.03,0.05,0.02,
5/31/2018,3:23:36 PM,3157.76,3377.36,0.10,0.02,0.30,0.02,
5/31/2018,3:23:37 PM,3416.50,3588.59,0.05,0.04,0.19,0.02,
5/31/2018,3:23:38 PM,2960.51,3689.09,0.05,0.03,0.10,0.03,
5/31/2018,3:23:39 PM,3449.98,4018.73,0.04,0.04,0.03,0.03,
5/31/2018,3:23:40 PM,3397.13,3428.06,0.04,0.03,0.18,0.02,
5/31/2018,3:23:41 PM,3603.24,3407.62,0.04,0.04,0.04,0.03,
5/31/2018,3:23:42 PM,3278.80,3467.22,0.04,0.02,0.13,0.02,
5/31/2018,3:23:43 PM,3286.06,3862.51,0.06,0.02,0.05,0.04,
5/31/2018,3:23:44 PM,3126.99,3509.60,0.09,0.02,0.09,0.02,
5/31/2018,3:23:45 PM,3230.56,3508.64,0.08,0.02,0.11,0.02,
5/31/2018,3:23:46 PM,3343.18,3401.18,0.09,0.03,0.06,0.03,
5/31/2018,3:23:47 PM,3398.12,3995.45,0.03,0.03,0.03,0.04,
5/31/2018,3:23:48 PM,3468.26,3372.30,0.04,0.03,0.16,0.03,
5/31/2018,3:23:49 PM,2985.63,3804.03,0.04,0.03,0.03,0.05,
5/31/2018,3:23:50 PM,3566.03,4033.28,0.03,0.04,0.04,0.04,
5/31/2018,3:23:51 PM,3195.70,3312.86,0.13,0.02,0.12,0.02,
5/31/2018,3:23:52 PM,3186.05,3512.78,0.08,0.03,0.12,0.02,
5/31/2018,3:23:53 PM,3761.93,3352.43,0.02,0.04,0.19,0.02,
5/31/2018,3:23:54 PM,3479.46,3814.70,0.06,0.04,0.05,0.02,
5/31/2018,3:23:55 PM,3710.84,3597.33,0.03,0.05,0.06,0.02,
