

Date,Time,ROI 1 4Sigma Width A1 [µm],ROI 1 4Sigma Width A2 [µm],ROI 1 Centroid Position A1 [µm],ROI 1 Centroid Position A2 [µm],ROI 1 Goodness of Gaussian fit A1,ROI 1 Roughness of Gaussian fit A1,ROI 1 Goodness of Gaussian fit A2,ROI 1 Roughness of Gaussian fit A2,
5/31/2018,6:11:18 PM,3158.26,3484.27,4947.11,5075.24,0.01,0.02,0.02,0.02,
5/31/2018,6:11:19 PM,3222.22,3441.68,4952.90,5083.02,0.01,0.02,0.02,0.02,
5/31/2018,6:11:20 PM,3169.66,3451.18,4962.96,5071.91,0.01,0.02,0.02,0.01,
5/31/2018,6:11:21 PM,3156.20,3415.12,4968.83,5066.60,0.01,0.02,0.01,0.02,
5/31/2018,6:11:22 PM,3295.01,3484.93,4941.44,5095.27,0.01,0.03,0.01,0.02,
5/31/2018,6:11:23 PM,3032.83,3602.35,4967.78,5077.53,0.01,0.02,0.01,0.02,
5/31/2018,6:11:24 PM,3336.38,3341.10,4957.00,5095.42,0.01,0.03,0.05,0.01,
5/31/2018,6:11:26 PM,3306.28,3423.30,4945.41,5084.62,0.01,0.02,0.03,0.01,
5/31/2018,6:11:27 PM,3296.27,3471.28,4953.55,5082.95,0.01,0.03,0.02,0.02,
5/31/2018,6:11:28 PM,3206.95,3279.95,4958.24,5091.86,0.01,0.02,0.03,0.01,
5/31/2018,6:11:29 PM,3239.66,3521.32,4954.87,5075.03,0.01,0.02,0.02,0.02,
5/31/2018,6:11:30 PM,3254.32,3544.31,4940.53,5099.29,0.01,0.02,0.01,0.02,
5/31/2018,6:11:31 PM,3284.91,3509.19,4943.86,5087.77,0.01,0.02,0.02,0.02,
5/31/2018,6:11:32 PM,3153.69,3562.89,4945.57,5087.37,0.01,0.02,0.01,0.02,
5/31/2018,6:11:33 PM,3190.61,3442.62,4936.90,5102.21,0.01,0.02,0.02,0.02,
5/31/2018,6:11:35 PM,3182.98,3449.23,4941.88,5093.17,0.01,0.02,0.02,0.02,
5/31/2018,6:11:36 PM,3222.22,3517.30,4948.48,5088.86,0.01,0.02,0.01,0.02,
5/31/2018,6:11:37 PM,3255.51,3550.22,4943.69,5087.61,0.01,0.02,0.01,0.02,
5/31/2018,6:11:38 PM,3174.34,3412.13,4947.84,5077.94,0.01,0.02,0.03,0.02,
5/31/2018,6:11:39 PM,3366.14,3469.69,4943.45,5082.45,0.01,0.02,0.02,0.02,
5/31/2018,6:11:41 PM,3236.30,3412.78,4942.93,5096.62,0.01,0.02,0.03,0.01,
5/31/2018,6:11:42 PM,3195.98,3518.72,4948.98,5079.73,0.01,0.02,0.02,0.02,
5/31/2018,6:11:43 PM,3282.61,3602.93,4944.12,5078.26,0.01,0.02,0.01,0.02,
5/31/2018,6:11:44 PM,3287.81,3513.94,4947.47,5074.96,0.01,0.02,0.01,0.02,
5/31/2018,6:11:45 PM,3317.35,3494.75,4945.46,5081.56,0.01,0.02,0.01,0.02,
5/31/2018,6:11:46 PM,3235.90,3452.74,4944.23,5081.88,0.01,0.02,0.02,0.01,
5/31/2018,6:11:48 PM,3264.64,3501.23,4948.37,5084.34,0.01,0.02,0.01,0.02,
5/31/2018,6:11:49 PM,3196.94,3457.81,4957.60,5074.24,0.01,0.02,0.02,0.02,
5/31/2018,6:11:50 PM,3130.20,3398.88,4955.17,5094.15,0.01,0.02,0.02,0.01,
5/31/2018,6:11:51 PM,3236.30,3467.76,4946.53,5077.44,0.01,0.02,0.02,0.02,
5/31/2018,6:11:52 PM,3259.81,3437.53,4946.87,5079.09,0.01,0.02,0.01,0.02,
5/31/2018,6:11:53 PM,3259.69,3475.45,4956.29,5078.91,0.01,0.02,0.02,0.02,
5/31/2018,6:11:54 PM,3214.88,3348.05,4950.51,5104.62,0.01,0.02,0.08,0.01,
5/31/2018,6:11:56 PM,3305.89,3554.97,4967.10,5097.64,0.01,0.02,0.01,0.02,
5/31/2018,6:11:57 PM,3292.96,3551.15,4948.65,5082.21,0.01,0.03,0.01,0.02,
5/31/2018,6:11:58 PM,3204.48,3567.01,4958.85,5077.90,0.01,0.03,0.01,0.02,
5/31/2018,6:11:59 PM,3197.03,3523.22,4948.65,5101.19,0.01,0.02,0.01,0.02,
5/31/2018,6:12:00 PM,3319.65,3409.55,4960.96,5094.91,0.01,0.02,0.02,0.02,
5/31/2018,6:12:01 PM,3312.89,3529.23,4973.31,5073.00,0.01,0.03,0.02,0.02,
5/31/2018,6:12:03 PM,3219.66,3461.05,4963.45,5069.68,0.01,0.02,0.02,0.02,
5/31/2018,6:12:04 PM,3252.80,3473.41,4960.64,5070.66,0.01,0.02,0.02,0.02,
5/31/2018,6:12:05 PM,3275.75,3460.06,4974.00,5072.74,0.01,0.03,0.01,0.01,
5/31/2018,6:12:06 PM,3180.97,3353.96,4962.55,5094.21,0.01,0.02,0.17,0.01,
5/31/2018,6:12:07 PM,3300.92,3483.82,4944.13,5081.76,0.01,0.02,0.01,0.02,
5/31/2018,6:12:08 PM,3305.08,3424.45,4957.06,5081.23,0.01,0.02,0.03,0.02,
5/31/2018,6:12:09 PM,3266.42,3500.10,4954.98,5084.13,0.01,0.02,0.01,0.02,
5/31/2018,6:12:11 PM,3311.37,3505.44,4946.75,5082.41,0.01,0.02,0.01,0.02,
5/31/2018,6:12:12 PM,3268.38,3451.79,4946.59,5095.52,0.01,0.02,0.02,0.02,
5/31/2018,6:12:13 PM,3300.87,3538.92,4950.30,5079.30,0.01,0.02,0.01,0.02,
5/31/2018,6:12:14 PM,3271.82,3507.41,4961.09,5093.13,0.01,0.02,0.01,0.02,
5/31/2018,6:12:15 PM,3283.38,3485.12,4957.02,5070.08,0.01,0.02,0.01,0.02,
5/31/2018,6:12:16 PM,3235.05,3448.65,4956.44,5070.53,0.01,0.02,0.03,0.02,
5/31/2018,6:12:17 PM,3253.57,3388.06,4963.84,5084.44,0.01,0.02,0.02,0.01,
5/31/2018,6:12:18 PM,3244.59,3549.15,4946.36,5066.92,0.01,0.02,0.01,0.02,
5/31/2018,6:12:20 PM,3214.29,3554.62,4943.94,5065.95,0.01,0.02,0.01,0.02,
5/31/2018,6:12:21 PM,3164.45,3351.46,4949.89,5085.48,0.01,0.02,0.03,0.01,
5/31/2018,6:12:22 PM,3323.23,3477.54,4953.98,5068.38,0.01,0.02,0.02,0.02,
5/31/2018,6:12:23 PM,3227.27,3550.79,4948.41,5074.38,0.01,0.02,0.01,0.02,
5/31/2018,6:12:24 PM,3318.15,3556.28,4947.75,5072.02,0.01,0.02,0.01,0.02,
5/31/2018,6:12:25 PM,3175.15,3532.76,4958.94,5068.61,0.01,0.02,0.01,0.02,
5/31/2018,6:12:27 PM,3179.79,3439.56,4956.68,5084.04,0.01,0.02,0.02,0.01,
5/31/2018,6:12:28 PM,3319.75,3537.86,4945.84,5082.49,0.01,0.02,0.01,0.02,
5/31/2018,6:12:29 PM,3246.33,3411.27,4968.88,5079.11,0.01,0.03,0.03,0.01,
5/31/2018,6:12:30 PM,3232.33,3394.88,4968.95,5081.79,0.01,0.02,0.03,0.01,
5/31/2018,6:12:31 PM,3263.25,3466.95,4975.16,5049.93,0.01,0.02,0.02,0.02,
5/31/2018,6:12:32 PM,3090.78,3555.19,4962.00,5062.23,0.02,0.02,0.01,0.02,
5/31/2018,6:12:33 PM,3269.09,3468.73,4964.82,5095.33,0.01,0.02,0.02,0.02,
5/31/2018,6:12:34 PM,3167.19,3469.04,4933.30,5090.42,0.01,0.02,0.01,0.02,
5/31/2018,6:12:35 PM,3343.43,3506.18,4945.39,5084.94,0.01,0.03,0.01,0.02,
5/31/2018,6:12:36 PM,3248.65,3502.78,4948.69,5082.89,0.01,0.03,0.01,0.02,
5/31/2018,6:12:38 PM,3255.36,3531.75,4957.92,5068.09,0.01,0.03,0.01,0.02,
5/31/2018,6:12:39 PM,3216.35,3526.84,4953.97,5075.73,0.01,0.03,0.01,0.02,
5/31/2018,6:12:40 PM,3267.80,3514.60,4958.29,5071.97,0.01,0.02,0.01,0.02,
5/31/2018,6:12:41 PM,3259.10,3528.94,4933.39,5106.08,0.01,0.02,0.01,0.02,
5/31/2018,6:12:42 PM,3298.01,3484.35,4944.23,5086.94,0.01,0.02,0.01,0.02,
5/31/2018,6:12:43 PM,3179.05,3428.97,4960.46,5073.40,0.01,0.02,0.03,0.02,
5/31/2018,6:12:44 PM,3236.16,3503.39,4948.37,5060.55,0.01,0.02,0.01,0.02,
5/31/2018,6:12:45 PM,3313.23,3457.60,4959.77,5104.17,0.01,0.02,0.02,0.01,
5/31/2018,6:12:46 PM,3306.53,3429.10,4953.85,5090.58,0.01,0.02,0.03,0.01,
5/31/2018,6:12:48 PM,3107.05,3467.21,4973.54,5092.60,0.01,0.02,0.02,0.02,
5/31/2018,6:12:49 PM,3236.52,3546.59,4957.37,5072.44,0.01,0.02,0.01,0.02,
5/31/2018,6:12:50 PM,3160.94,3496.33,4958.50,5073.71,0.01,0.02,0.01,0.02,
5/31/2018,6:12:51 PM,3265.84,3526.01,4951.32,5057.06,0.01,0.02,0.01,0.02,
5/31/2018,6:12:52 PM,3228.27,3620.96,4949.38,5069.78,0.01,0.03,0.01,0.02,
5/31/2018,6:12:53 PM,3275.10,3458.47,4965.96,5074.43,0.01,0.03,0.01,0.02,
5/31/2018,6:12:54 PM,3302.74,3461.45,4959.44,5066.02,0.01,0.02,0.02,0.02,
5/31/2018,6:12:56 PM,3234.26,3421.74,4941.55,5081.46,0.01,0.02,0.03,0.01,
5/31/2018,6:12:57 PM,3292.76,3426.53,4963.33,5058.62,0.01,0.02,0.02,0.02,
5/31/2018,6:12:58 PM,3168.71,3479.49,4944.32,5076.55,0.01,0.02,0.02,0.02,
5/31/2018,6:12:59 PM,3278.75,3417.01,4952.14,5074.82,0.01,0.02,0.03,0.01,
5/31/2018,6:13:00 PM,3235.32,3433.24,4942.06,5060.84,0.01,0.02,0.02,0.02,
5/31/2018,6:13:01 PM,3237.80,3502.54,4954.19,5076.86,0.01,0.02,0.01,0.02,
5/31/2018,6:13:03 PM,3196.81,3437.79,4952.97,5081.77,0.01,0.02,0.02,0.01,
5/31/2018,6:13:04 PM,3236.11,3420.53,4946.40,5071.21,0.01,0.02,0.04,0.01,
5/31/2018,6:13:05 PM,3160.90,3477.39,4958.86,5079.58,0.01,0.02,0.01,0.02,
5/31/2018,6:13:06 PM,3255.31,3464.15,4958.96,5080.87,0.01,0.02,0.02,0.02,
5/31/2018,6:13:07 PM,3242.64,3561.17,4954.14,5064.23,0.01,0.02,0.01,0.02,
5/31/2018,6:13:08 PM,3313.71,3563.38,4954.82,5082.83,0.01,0.02,0.01,0.02,
5/31/2018,6:13:09 PM,3275.68,3513.20,4949.17,5099.43,0.01,0.02,0.01,0.02,
5/31/2018,6:13:11 PM,3252.53,3425.59,4953.39,5074.47,0.01,0.02,0.04,0.02,
5/31/2018,6:13:12 PM,3243.07,3484.89,4947.58,5070.67,0.01,0.02,0.01,0.02,
5/31/2018,6:13:13 PM,3280.46,3478.54,4957.61,5071.86,0.01,0.02,0.02,0.02,
5/31/2018,6:13:14 PM,3279.19,3523.48,4954.38,5069.75,0.01,0.03,0.01,0.02,
5/31/2018,6:13:15 PM,3274.07,3435.56,4954.11,5088.95,0.01,0.02,0.02,0.02,
5/31/2018,6:13:16 PM,3212.73,3431.16,4953.73,5091.14,0.01,0.02,0.02,0.01,
5/31/2018,6:13:18 PM,3280.36,3402.47,4951.90,5078.23,0.01,0.02,0.02,0.01,
5/31/2018,6:13:19 PM,3273.29,3406.73,4956.45,5097.46,0.01,0.02,0.03,0.01,
5/31/2018,6:13:20 PM,3298.89,3496.93,4954.76,5083.92,0.01,0.02,0.02,0.02,
5/31/2018,6:13:21 PM,3132.11,3594.58,4954.17,5075.47,0.01,0.02,0.01,0.02,
5/31/2018,6:13:22 PM,3267.82,3524.05,4946.93,5077.24,0.01,0.02,0.01,0.02,
5/31/2018,6:13:24 PM,3203.24,3391.13,4954.22,5067.31,0.01,0.02,0.03,0.02,
5/31/2018,6:13:25 PM,3301.18,3456.40,4967.83,5076.85,0.01,0.03,0.02,0.01,
5/31/2018,6:13:26 PM,3206.99,3461.20,4955.50,5092.29,0.01,0.02,0.01,0.02,
5/31/2018,6:13:27 PM,3261.37,3558.69,4955.61,5066.36,0.01,0.02,0.01,0.02,
5/31/2018,6:13:28 PM,3202.46,3444.78,4958.43,5078.21,0.01,0.02,0.02,0.01,
5/31/2018,6:13:29 PM,3121.05,3447.84,4952.23,5083.37,0.01,0.02,0.02,0.02,
5/31/2018,6:13:30 PM,3222.15,3503.09,4954.49,5074.39,0.01,0.02,0.01,0.02,
5/31/2018,6:13:31 PM,3308.79,3396.06,4954.25,5080.27,0.01,0.02,0.02,0.01,
5/31/2018,6:13:32 PM,3235.22,3441.84,4949.62,5076.54,0.01,0.02,0.02,0.01,
5/31/2018,6:13:33 PM,3266.38,3582.28,4931.81,5073.36,0.01,0.02,0.01,0.02,
5/31/2018,6:13:35 PM,3273.63,3546.88,4941.22,5079.14,0.01,0.02,0.01,0.02,
5/31/2018,6:13:36 PM,3131.01,3394.95,4952.46,5086.68,0.01,0.02,0.03,0.01,
5/31/2018,6:13:37 PM,3353.73,3435.87,4958.12,5068.69,0.01,0.03,0.03,0.02,
5/31/2018,6:13:38 PM,3275.23,3524.08,4958.05,5067.86,0.01,0.02,0.01,0.02,
5/31/2018,6:13:39 PM,3208.36,3504.66,4947.47,5078.38,0.01,0.02,0.01,0.02,
5/31/2018,6:13:41 PM,3177.91,3527.86,4954.55,5071.50,0.01,0.02,0.01,0.02,
5/31/2018,6:13:42 PM,3180.74,3529.11,4955.60,5068.06,0.01,0.02,0.01,0.02,
5/31/2018,6:13:43 PM,3327.57,3536.12,4951.03,5071.99,0.01,0.02,0.01,0.02,
5/31/2018,6:13:44 PM,3242.21,3472.79,4964.77,5084.26,0.01,0.02,0.01,0.02,
5/31/2018,6:13:45 PM,3092.26,3406.84,4969.05,5068.65,0.01,0.02,0.02,0.02,
