

Date,Time,ROI 1 4Sigma Width A1 [µm],ROI 1 4Sigma Width A2 [µm],ROI 1 Centroid Position A1 [µm],ROI 1 Centroid Position A2 [µm],ROI 1 Goodness of Gaussian fit A1,ROI 1 Roughness of Gaussian fit A1,ROI 1 Goodness of Gaussian fit A2,ROI 1 Roughness of Gaussian fit A2,
5/31/2018,5:37:11 PM,3344.37,3497.02,4884.01,5256.40,0.01,0.02,0.02,0.02,
5/31/2018,5:37:13 PM,3277.97,3607.51,4899.26,5240.44,0.01,0.02,0.01,0.02,
5/31/2018,5:37:14 PM,3328.76,3560.04,4891.21,5236.62,0.01,0.03,0.01,0.02,
5/31/2018,5:37:15 PM,3250.54,3487.62,4880.29,5234.02,0.01,0.03,0.02,0.02,
5/31/2018,5:37:16 PM,3319.03,3512.91,4882.42,5242.67,0.01,0.03,0.02,0.02,
5/31/2018,5:37:17 PM,3165.12,3486.30,4882.39,5257.83,0.01,0.02,0.02,0.02,
5/31/2018,5:37:18 PM,3239.40,3430.52,4865.44,5245.72,0.01,0.02,0.03,0.02,
5/31/2018,5:37:19 PM,3208.86,3373.99,4882.27,5269.05,0.01,0.02,0.03,0.02,
5/31/2018,5:37:20 PM,3247.40,3496.56,4870.63,5253.54,0.01,0.02,0.02,0.02,
5/31/2018,5:37:22 PM,3289.94,3494.79,4884.24,5248.36,0.01,0.02,0.02,0.02,
5/31/2018,5:37:23 PM,3133.12,3550.66,4891.15,5246.95,0.01,0.02,0.01,0.02,
5/31/2018,5:37:24 PM,3313.63,3519.75,4881.26,5238.18,0.01,0.02,0.01,0.02,
5/31/2018,5:37:25 PM,3343.64,3556.29,4901.28,5242.88,0.01,0.03,0.01,0.02,
5/31/2018,5:37:26 PM,3306.99,3579.24,4875.65,5250.03,0.01,0.02,0.01,0.02,
5/31/2018,5:37:27 PM,3254.35,3450.23,4882.76,5253.57,0.01,0.02,0.02,0.02,
5/31/2018,5:37:28 PM,3352.38,3512.28,4882.29,5247.97,0.01,0.03,0.01,0.02,
5/31/2018,5:37:29 PM,3403.61,3506.59,4887.20,5240.79,0.01,0.03,0.02,0.02,
5/31/2018,5:37:30 PM,3368.72,3463.67,4879.34,5246.72,0.01,0.03,0.04,0.02,
5/31/2018,5:37:32 PM,3402.02,3438.33,4895.11,5256.46,0.01,0.03,0.05,0.02,
5/31/2018,5:37:33 PM,3417.14,3586.18,4895.82,5240.83,0.01,0.03,0.01,0.02,
5/31/2018,5:37:34 PM,3328.25,3536.13,4865.92,5224.56,0.01,0.02,0.02,0.02,
5/31/2018,5:37:35 PM,3391.60,3578.69,4874.82,5244.24,0.01,0.03,0.01,0.02,
5/31/2018,5:37:36 PM,3419.04,3570.83,4882.90,5240.29,0.01,0.03,0.01,0.02,
5/31/2018,5:37:37 PM,3392.07,3566.47,4886.21,5236.26,0.01,0.02,0.01,0.03,
5/31/2018,5:37:38 PM,3364.56,3629.26,4884.41,5245.61,0.01,0.02,0.01,0.03,
5/31/2018,5:37:40 PM,3427.37,3609.26,4891.83,5251.11,0.01,0.03,0.01,0.03,
5/31/2018,5:37:41 PM,3391.84,3610.96,4892.13,5241.89,0.00,0.03,0.01,0.02,
5/31/2018,5:37:42 PM,3334.79,3646.22,4894.78,5229.49,0.01,0.03,0.01,0.03,
5/31/2018,5:37:43 PM,3320.24,3508.90,4893.02,5232.22,0.01,0.03,0.02,0.02,
5/31/2018,5:37:44 PM,3345.77,3569.26,4890.74,5236.72,0.01,0.03,0.01,0.02,
5/31/2018,5:37:45 PM,3420.69,3649.54,4894.24,5247.62,0.01,0.03,0.01,0.03,
5/31/2018,5:37:46 PM,3386.41,3601.11,4897.01,5229.78,0.01,0.03,0.01,0.03,
5/31/2018,5:37:47 PM,3412.51,3514.99,4893.76,5237.78,0.01,0.03,0.02,0.02,
5/31/2018,5:37:48 PM,3337.61,3592.85,4910.08,5245.95,0.01,0.03,0.01,0.02,
5/31/2018,5:37:50 PM,3365.25,3575.27,4900.59,5223.89,0.01,0.03,0.01,0.02,
5/31/2018,5:37:51 PM,3396.51,3571.32,4895.07,5229.84,0.01,0.03,0.01,0.02,
5/31/2018,5:37:52 PM,3237.40,3525.54,4906.02,5230.45,0.01,0.03,0.02,0.02,
5/31/2018,5:37:53 PM,3327.30,3569.68,4896.83,5234.24,0.01,0.03,0.01,0.02,
5/31/2018,5:37:54 PM,3270.42,3574.50,4894.36,5262.69,0.01,0.03,0.01,0.03,
5/31/2018,5:37:55 PM,3310.94,3450.09,4905.40,5241.59,0.01,0.03,0.03,0.02,
5/31/2018,5:37:56 PM,3302.15,3556.91,4891.50,5227.10,0.01,0.02,0.01,0.02,
5/31/2018,5:37:57 PM,3407.66,3533.89,4885.74,5231.61,0.01,0.03,0.02,0.02,
5/31/2018,5:37:58 PM,3409.54,3566.71,4889.65,5244.58,0.01,0.03,0.01,0.03,
5/31/2018,5:37:59 PM,3378.40,3519.69,4892.25,5243.32,0.01,0.03,0.01,0.02,
5/31/2018,5:38:01 PM,3429.95,3526.98,4901.55,5247.76,0.01,0.03,0.02,0.02,
5/31/2018,5:38:02 PM,3359.43,3451.12,4909.82,5247.97,0.01,0.03,0.02,0.02,
5/31/2018,5:38:03 PM,3320.48,3630.24,4894.85,5232.79,0.01,0.03,0.01,0.03,
5/31/2018,5:38:04 PM,3393.13,3561.09,4898.68,5242.59,0.01,0.03,0.01,0.02,
5/31/2018,5:38:05 PM,3340.38,3522.33,4899.24,5253.87,0.01,0.03,0.01,0.02,
5/31/2018,5:38:06 PM,3357.02,3504.37,4897.97,5248.09,0.01,0.03,0.02,0.02,
5/31/2018,5:38:07 PM,3242.49,3454.79,4886.46,5249.18,0.01,0.02,0.02,0.02,
5/31/2018,5:38:08 PM,3366.92,3548.79,4893.98,5246.23,0.01,0.02,0.01,0.02,
5/31/2018,5:38:10 PM,3344.48,3517.06,4884.77,5239.76,0.01,0.03,0.02,0.02,
5/31/2018,5:38:11 PM,3365.63,3501.58,4904.21,5237.43,0.01,0.03,0.02,0.02,
5/31/2018,5:38:12 PM,3198.40,3471.69,4889.61,5241.97,0.01,0.02,0.02,0.02,
5/31/2018,5:38:13 PM,3305.15,3600.57,4907.98,5231.86,0.01,0.03,0.01,0.02,
5/31/2018,5:38:14 PM,3340.73,3454.32,4903.98,5252.97,0.01,0.03,0.02,0.02,
5/31/2018,5:38:15 PM,3344.73,3612.52,4898.67,5251.00,0.01,0.03,0.01,0.02,
5/31/2018,5:38:16 PM,3410.52,3586.59,4892.71,5252.42,0.01,0.03,0.01,0.02,
5/31/2018,5:38:18 PM,3357.66,3572.66,4903.89,5257.85,0.01,0.02,0.01,0.02,
5/31/2018,5:38:19 PM,3395.81,3422.69,4893.19,5250.62,0.01,0.03,0.03,0.02,
5/31/2018,5:38:20 PM,3273.58,3466.41,4910.72,5256.60,0.01,0.03,0.02,0.02,
5/31/2018,5:38:21 PM,3365.93,3381.16,4890.70,5258.21,0.01,0.03,0.06,0.01,
5/31/2018,5:38:22 PM,3394.98,3589.78,4903.76,5239.57,0.01,0.03,0.01,0.03,
5/31/2018,5:38:24 PM,3376.77,3503.64,4890.64,5245.02,0.01,0.03,0.01,0.02,
5/31/2018,5:38:25 PM,3321.03,3589.14,4897.66,5242.32,0.01,0.03,0.01,0.03,
5/31/2018,5:38:26 PM,3412.04,3543.61,4902.26,5245.68,0.01,0.03,0.01,0.02,
5/31/2018,5:38:27 PM,3180.24,3408.89,4895.56,5251.92,0.01,0.03,0.04,0.02,
5/31/2018,5:38:28 PM,3314.75,3471.45,4898.09,5243.68,0.01,0.02,0.02,0.02,
5/31/2018,5:38:29 PM,3273.05,3630.50,4895.88,5226.91,0.01,0.03,0.01,0.03,
5/31/2018,5:38:30 PM,3405.60,3523.51,4896.97,5231.19,0.01,0.03,0.01,0.02,
5/31/2018,5:38:31 PM,3416.62,3503.16,4887.06,5231.91,0.01,0.03,0.01,0.02,
5/31/2018,5:38:33 PM,3353.54,3548.12,4888.08,5240.71,0.01,0.02,0.01,0.02,
5/31/2018,5:38:34 PM,3349.05,3433.82,4888.47,5253.50,0.01,0.03,0.03,0.02,
5/31/2018,5:38:35 PM,3374.76,3565.05,4901.59,5231.75,0.01,0.03,0.01,0.02,
5/31/2018,5:38:36 PM,3253.75,3643.87,4887.87,5232.68,0.01,0.02,0.01,0.03,
5/31/2018,5:38:37 PM,3381.82,3452.21,4897.61,5245.28,0.01,0.03,0.02,0.02,
5/31/2018,5:38:39 PM,3243.55,3435.49,4895.13,5256.57,0.01,0.03,0.03,0.02,
5/31/2018,5:38:40 PM,3301.62,3472.09,4894.85,5243.19,0.01,0.02,0.02,0.02,
5/31/2018,5:38:41 PM,3099.78,3571.53,4905.02,5229.96,0.02,0.02,0.01,0.02,
5/31/2018,5:38:42 PM,3439.66,3532.16,4901.01,5227.56,0.01,0.03,0.01,0.02,
5/31/2018,5:38:43 PM,3439.30,3450.47,4898.38,5221.39,0.01,0.03,0.02,0.02,
5/31/2018,5:38:44 PM,3304.28,3507.71,4883.74,5240.58,0.01,0.02,0.02,0.02,
5/31/2018,5:38:45 PM,3128.31,3500.76,4901.20,5267.39,0.01,0.03,0.01,0.02,
5/31/2018,5:38:46 PM,3402.51,3537.92,4892.84,5235.96,0.01,0.03,0.01,0.02,
5/31/2018,5:38:47 PM,3335.63,3599.32,4891.86,5228.98,0.01,0.03,0.01,0.02,
5/31/2018,5:38:49 PM,6008.03,3880.79,2440.28,4480.13,0.00,0.10,0.00,0.03,
5/31/2018,5:38:50 PM,3447.16,3628.64,5179.36,5205.34,0.01,0.03,0.01,0.02,
5/31/2018,5:38:51 PM,3221.34,3566.78,6298.56,5353.62,0.00,0.06,0.01,0.03,
5/31/2018,5:38:52 PM,3870.34,3492.13,3803.66,4972.88,0.01,0.07,0.01,0.03,
5/31/2018,5:38:53 PM,3406.28,3564.03,4583.13,5291.34,0.01,0.03,0.01,0.02,
5/31/2018,5:38:55 PM,3103.35,3575.84,5797.63,5435.81,0.01,0.04,0.01,0.03,
5/31/2018,5:38:56 PM,3259.62,3549.25,5452.24,5345.57,0.01,0.03,0.02,0.02,
5/31/2018,5:38:57 PM,3341.48,3630.31,4992.66,5247.96,0.01,0.02,0.01,0.03,
5/31/2018,5:38:58 PM,3542.49,3627.12,4377.38,5084.11,0.01,0.05,0.01,0.03,
5/31/2018,5:38:59 PM,3300.30,3514.10,5144.48,5292.54,0.01,0.03,0.02,0.02,
5/31/2018,5:39:00 PM,3227.35,3546.40,5063.80,5263.52,0.01,0.02,0.01,0.02,
5/31/2018,5:39:01 PM,3385.82,3413.96,4883.73,5201.10,0.01,0.03,0.03,0.02,
5/31/2018,5:39:02 PM,3438.53,3558.66,4685.62,5190.85,0.01,0.03,0.01,0.02,
5/31/2018,5:39:03 PM,3315.74,3522.09,4816.32,5205.17,0.01,0.03,0.01,0.02,
5/31/2018,5:39:04 PM,3342.06,3453.73,4928.68,5242.06,0.01,0.03,0.02,0.02,
5/31/2018,5:39:06 PM,3296.26,3521.99,5015.32,5252.46,0.01,0.02,0.02,0.02,
5/31/2018,5:39:07 PM,3312.28,3615.95,4804.72,5215.70,0.01,0.03,0.01,0.03,
5/31/2018,5:39:08 PM,3293.96,3467.70,4779.47,5236.74,0.01,0.03,0.02,0.02,
5/31/2018,5:39:09 PM,3381.51,3552.07,4831.27,5243.07,0.01,0.03,0.01,0.02,
5/31/2018,5:39:10 PM,3306.68,3552.71,4946.25,5250.60,0.01,0.03,0.01,0.02,
5/31/2018,5:39:11 PM,3316.79,3573.62,4931.56,5246.55,0.01,0.03,0.01,0.02,
5/31/2018,5:39:12 PM,3453.14,3570.08,4882.42,5219.55,0.01,0.03,0.01,0.02,
5/31/2018,5:39:13 PM,3229.93,3466.16,4848.71,5223.43,0.01,0.02,0.02,0.02,
5/31/2018,5:39:14 PM,3333.33,3568.60,4854.43,5243.01,0.01,0.03,0.01,0.02,
5/31/2018,5:39:15 PM,3287.95,3648.02,4857.52,5223.16,0.01,0.03,0.01,0.03,
5/31/2018,5:39:16 PM,3397.05,3420.68,4890.22,5250.36,0.01,0.03,0.03,0.02,
5/31/2018,5:39:17 PM,3424.16,3542.11,4889.44,5236.02,0.01,0.03,0.01,0.02,
5/31/2018,5:39:18 PM,3374.74,3576.87,4895.86,5231.30,0.01,0.03,0.01,0.02,
5/31/2018,5:39:19 PM,3351.02,3595.99,4906.50,5232.82,0.01,0.03,0.01,0.03,
5/31/2018,5:39:21 PM,3371.85,3471.01,4902.44,5220.25,0.01,0.03,0.03,0.02,
5/31/2018,5:39:22 PM,3434.28,3586.40,4909.56,5214.23,0.00,0.03,0.01,0.02,
5/31/2018,5:39:23 PM,3344.42,3588.89,4925.26,5218.48,0.01,0.03,0.01,0.03,
5/31/2018,5:39:24 PM,3403.76,3623.27,4891.33,5220.52,0.01,0.03,0.01,0.03,
5/31/2018,5:39:25 PM,3446.24,3554.21,4897.88,5251.39,0.00,0.03,0.01,0.02,
5/31/2018,5:39:27 PM,3416.89,3648.96,4908.30,5252.07,0.01,0.03,0.01,0.03,
5/31/2018,5:39:28 PM,3432.67,3549.29,4889.94,5240.65,0.01,0.03,0.01,0.02,
5/31/2018,5:39:29 PM,3401.30,3565.26,4920.96,5209.84,0.01,0.03,0.01,0.02,
5/31/2018,5:39:30 PM,3416.36,3548.55,4914.26,5223.90,0.01,0.03,0.01,0.02,
5/31/2018,5:39:31 PM,3515.24,3569.63,4915.93,5215.58,0.00,0.03,0.01,0.02,
5/31/2018,5:39:32 PM,3322.65,3572.11,4909.63,5216.60,0.01,0.03,0.01,0.02,
5/31/2018,5:39:33 PM,3460.22,3454.94,4907.60,5247.58,0.01,0.03,0.03,0.01,
5/31/2018,5:39:34 PM,3400.68,3533.54,4900.84,5233.46,0.01,0.03,0.01,0.02,
5/31/2018,5:39:36 PM,3454.59,3642.23,4909.41,5222.53,0.01,0.03,0.01,0.03,
5/31/2018,5:39:37 PM,3395.60,3571.09,4907.15,5214.04,0.01,0.03,0.01,0.02,
5/31/2018,5:39:38 PM,3442.91,3550.38,4905.63,5242.03,0.01,0.04,0.01,0.02,
5/31/2018,5:39:39 PM,3393.09,3602.60,4910.13,5239.56,0.01,0.03,0.01,0.03,
5/31/2018,5:39:40 PM,3397.55,3647.71,4902.93,5209.82,0.01,0.03,0.01,0.02,
5/31/2018,5:39:42 PM,3436.29,3654.35,4897.54,5235.66,0.01,0.03,0.01,0.03,
5/31/2018,5:39:43 PM,3430.26,3561.60,4911.77,5240.15,0.01,0.04,0.01,0.02,
5/31/2018,5:39:44 PM,3432.09,3626.56,4911.01,5225.02,0.01,0.03,0.01,0.02,
5/31/2018,5:39:45 PM,3378.46,3505.37,4893.45,5251.43,0.01,0.03,0.02,0.02,
5/31/2018,5:39:46 PM,3447.97,3614.23,4898.59,5223.92,0.01,0.03,0.01,0.03,
5/31/2018,5:39:47 PM,3443.92,3640.94,4899.72,5216.11,0.01,0.03,0.01,0.03,
5/31/2018,5:39:48 PM,3299.07,3588.59,4901.77,5225.05,0.01,0.03,0.01,0.02,
5/31/2018,5:39:49 PM,3440.21,3493.86,4911.93,5218.98,0.01,0.03,0.02,0.02,
5/31/2018,5:39:51 PM,3330.56,3624.96,4903.31,5242.21,0.01,0.03,0.01,0.03,
5/31/2018,5:39:52 PM,3495.91,3599.97,4904.27,5225.72,0.00,0.03,0.01,0.03,
5/31/2018,5:39:53 PM,3380.81,3439.21,4918.35,5231.33,0.01,0.03,0.02,0.02,
5/31/2018,5:39:54 PM,3444.36,3636.93,4911.31,5240.35,0.01,0.03,0.01,0.03,
5/31/2018,5:39:55 PM,3405.21,3565.10,4912.43,5211.11,0.01,0.03,0.01,0.02,
5/31/2018,5:39:56 PM,3414.33,3646.49,4902.36,5219.07,0.01,0.03,0.01,0.02,
5/31/2018,5:39:57 PM,3432.62,3564.06,4919.54,5220.43,0.01,0.03,0.01,0.02,
5/31/2018,5:39:59 PM,3479.74,3584.50,4912.35,5204.78,0.00,0.03,0.01,0.03,
5/31/2018,5:40:00 PM,3388.29,3525.02,4913.90,5246.15,0.01,0.03,0.02,0.02,
5/31/2018,5:40:01 PM,3416.70,3511.13,4909.19,5233.75,0.01,0.03,0.02,0.02,
5/31/2018,5:40:02 PM,3435.22,3543.52,4896.92,5235.92,0.01,0.03,0.02,0.02,
5/31/2018,5:40:03 PM,3479.10,3658.99,4893.60,5216.89,0.00,0.03,0.01,0.03,
5/31/2018,5:40:04 PM,3399.05,3629.45,4894.67,5224.82,0.01,0.03,0.01,0.02,
5/31/2018,5:40:05 PM,3446.65,3508.72,4903.10,5225.00,0.01,0.03,0.01,0.02,
5/31/2018,5:40:06 PM,3305.54,3591.34,4900.09,5222.26,0.01,0.03,0.01,0.03,
5/31/2018,5:40:07 PM,3382.98,3570.29,4909.87,5225.17,0.01,0.03,0.01,0.02,
5/31/2018,5:40:08 PM,3433.43,3582.73,4900.75,5235.96,0.01,0.03,0.01,0.02,
5/31/2018,5:40:09 PM,3438.93,3588.73,4903.82,5220.05,0.00,0.03,0.01,0.02,
5/31/2018,5:40:10 PM,3303.82,3509.58,4905.23,5236.32,0.01,0.03,0.01,0.02,
5/31/2018,5:40:12 PM,3442.98,3545.67,4893.55,5247.25,0.01,0.03,0.01,0.02,
5/31/2018,5:40:13 PM,3423.65,3574.27,4906.94,5215.97,0.01,0.03,0.01,0.02,
5/31/2018,5:40:14 PM,3435.07,3572.90,4897.11,5222.22,0.00,0.03,0.01,0.02,
5/31/2018,5:40:15 PM,3443.29,3586.81,4902.50,5215.67,0.00,0.03,0.01,0.02,
5/31/2018,5:40:16 PM,3473.01,3641.46,4895.72,5211.91,0.01,0.03,0.01,0.03,
5/31/2018,5:40:17 PM,3356.12,3599.04,4905.86,5206.58,0.01,0.03,0.01,0.02,
5/31/2018,5:40:18 PM,3332.38,3548.06,4896.63,5231.18,0.01,0.03,0.01,0.02,
5/31/2018,5:40:19 PM,3426.44,3491.25,4897.47,5221.89,0.00,0.03,0.02,0.02,
5/31/2018,5:40:21 PM,3347.33,3608.48,4902.67,5219.60,0.01,0.03,0.01,0.02,
5/31/2018,5:40:22 PM,3403.67,3627.87,4900.18,5220.49,0.01,0.03,0.01,0.02,
5/31/2018,5:40:23 PM,3391.57,3524.50,4907.89,5230.61,0.01,0.03,0.01,0.02,
5/31/2018,5:40:24 PM,3415.01,3598.83,4918.88,5226.68,0.01,0.03,0.01,0.02,
5/31/2018,5:40:25 PM,3375.52,3532.07,4914.97,5235.85,0.01,0.03,0.01,0.02,
5/31/2018,5:40:26 PM,3388.88,3545.55,4915.82,5225.04,0.01,0.03,0.01,0.02,
5/31/2018,5:40:27 PM,3413.44,3497.19,4905.31,5235.31,0.01,0.03,0.02,0.02,
5/31/2018,5:40:28 PM,3379.92,3621.70,4908.72,5218.31,0.01,0.03,0.01,0.03,
5/31/2018,5:40:30 PM,3418.55,3548.18,4911.67,5220.30,0.00,0.03,0.01,0.02,
5/31/2018,5:40:31 PM,3470.34,3563.10,4912.45,5235.68,0.00,0.03,0.01,0.03,
5/31/2018,5:40:32 PM,3442.57,3480.11,4903.42,5231.20,0.00,0.03,0.02,0.02,
5/31/2018,5:40:33 PM,3383.39,3502.60,4913.91,5228.06,0.01,0.03,0.02,0.02,
5/31/2018,5:40:34 PM,3353.63,3565.55,4908.39,5220.74,0.01,0.03,0.01,0.02,
5/31/2018,5:40:35 PM,3449.02,3596.25,4914.94,5221.49,0.01,0.03,0.01,0.02,
5/31/2018,5:40:36 PM,3503.31,3423.81,4908.08,5238.14,0.00,0.04,0.03,0.01,
5/31/2018,5:40:38 PM,3418.67,3617.76,4910.88,5218.51,0.01,0.03,0.01,0.03,
5/31/2018,5:40:39 PM,3420.97,3558.04,4916.17,5230.35,0.01,0.03,0.01,0.02,
5/31/2018,5:40:40 PM,3431.97,3540.30,4919.25,5200.60,0.01,0.03,0.01,0.03,
5/31/2018,5:40:41 PM,3305.99,3607.42,4912.28,5224.64,0.01,0.03,0.01,0.02,
5/31/2018,5:40:42 PM,3399.06,3464.88,4913.46,5230.49,0.01,0.03,0.02,0.02,
5/31/2018,5:40:43 PM,3366.37,3578.81,4903.62,5230.64,0.01,0.03,0.01,0.02,
5/31/2018,5:40:44 PM,3404.89,3573.41,4910.05,5231.17,0.01,0.03,0.01,0.02,
5/31/2018,5:40:45 PM,3398.71,3557.14,4916.80,5228.98,0.01,0.03,0.01,0.02,
5/31/2018,5:40:46 PM,3466.31,3681.84,4917.50,5229.94,0.01,0.03,0.01,0.03,
5/31/2018,5:40:47 PM,3393.28,3649.69,4903.74,5220.81,0.01,0.03,0.01,0.03,
5/31/2018,5:40:49 PM,3488.59,3571.38,4909.41,5224.44,0.00,0.03,0.01,0.02,
5/31/2018,5:40:50 PM,3398.66,3492.80,4906.85,5229.85,0.01,0.03,0.02,0.02,
5/31/2018,5:40:51 PM,3302.37,3585.77,4904.78,5231.36,0.01,0.03,0.01,0.02,
5/31/2018,5:40:52 PM,3457.79,3613.52,4926.21,5213.80,0.01,0.03,0.01,0.03,
5/31/2018,5:40:53 PM,3403.88,3542.00,4902.49,5224.39,0.01,0.03,0.02,0.02,
5/31/2018,5:40:55 PM,3424.35,3603.80,4910.51,5197.69,0.00,0.03,0.01,0.02,
5/31/2018,5:40:56 PM,3420.94,3479.09,4913.34,5224.80,0.01,0.03,0.02,0.02,
5/31/2018,5:40:57 PM,3356.41,3611.41,4922.39,5194.50,0.01,0.03,0.01,0.02,
5/31/2018,5:40:58 PM,3442.53,3533.87,4912.26,5217.83,0.00,0.03,0.01,0.02,
5/31/2018,5:40:59 PM,3430.90,3593.77,4910.13,5223.16,0.01,0.03,0.01,0.02,
5/31/2018,5:41:00 PM,3464.16,3536.31,4909.65,5224.44,0.00,0.03,0.01,0.02,
5/31/2018,5:41:01 PM,3379.75,3562.29,4910.30,5230.25,0.01,0.03,0.01,0.02,
5/31/2018,5:41:03 PM,3465.57,3481.37,4917.53,5231.35,0.01,0.03,0.02,0.02,
5/31/2018,5:41:04 PM,3466.07,3605.34,4923.15,5228.64,0.00,0.03,0.02,0.02,
5/31/2018,5:41:05 PM,3433.74,3624.58,4907.81,5211.17,0.01,0.03,0.01,0.03,
5/31/2018,5:41:06 PM,3462.02,3583.08,4906.83,5224.79,0.00,0.03,0.01,0.03,
5/31/2018,5:41:07 PM,3529.61,3549.83,4917.69,5211.79,0.00,0.03,0.01,0.02,
5/31/2018,5:41:08 PM,3424.77,3625.85,4918.37,5215.87,0.01,0.03,0.01,0.02,
5/31/2018,5:41:09 PM,3470.44,3527.97,4918.21,5203.95,0.01,0.03,0.02,0.02,
5/31/2018,5:41:10 PM,3385.31,3560.62,4912.78,5216.65,0.01,0.03,0.01,0.02,
5/31/2018,5:41:11 PM,3450.18,3521.20,4916.53,5217.24,0.01,0.03,0.01,0.02,
5/31/2018,5:41:12 PM,3325.44,3511.55,4886.12,5235.98,0.01,0.03,0.01,0.02,
5/31/2018,5:41:14 PM,3453.85,3455.20,4909.76,5220.47,0.01,0.03,0.02,0.02,
5/31/2018,5:41:15 PM,3437.64,3556.52,4906.86,5241.59,0.01,0.03,0.01,0.02,
5/31/2018,5:41:16 PM,3402.52,3597.58,4899.82,5227.28,0.01,0.03,0.01,0.03,
5/31/2018,5:41:17 PM,3374.79,3585.20,4910.88,5225.76,0.01,0.03,0.01,0.03,
5/31/2018,5:41:18 PM,3423.77,3525.00,4918.25,5244.49,0.01,0.03,0.01,0.02,
5/31/2018,5:41:19 PM,3343.03,3632.75,4910.89,5211.14,0.01,0.03,0.01,0.03,
5/31/2018,5:41:20 PM,3412.35,3603.45,4916.17,5234.05,0.01,0.04,0.01,0.03,
5/31/2018,5:41:21 PM,3424.73,3532.82,4914.06,5212.38,0.00,0.04,0.01,0.02,
5/31/2018,5:41:23 PM,3421.11,3627.27,4896.58,5185.67,0.01,0.03,0.01,0.03,
5/31/2018,5:41:24 PM,3342.16,3496.82,4915.93,5231.85,0.01,0.03,0.02,0.02,
5/31/2018,5:41:25 PM,3431.77,3594.04,4898.47,5195.63,0.01,0.03,0.01,0.02,
5/31/2018,5:41:26 PM,3429.09,3668.73,4909.79,5218.74,0.01,0.03,0.01,0.02,
5/31/2018,5:41:27 PM,3442.10,3578.66,4905.71,5208.49,0.01,0.03,0.01,0.02,
5/31/2018,5:41:28 PM,3365.30,3575.59,4902.28,5220.54,0.01,0.03,0.01,0.02,
5/31/2018,5:41:29 PM,3407.99,3563.83,4895.15,5232.47,0.01,0.03,0.01,0.02,
5/31/2018,5:41:31 PM,3393.96,3629.19,4906.65,5193.36,0.01,0.03,0.01,0.02,
5/31/2018,5:41:32 PM,3456.70,3616.68,4904.08,5223.56,0.01,0.03,0.01,0.02,
5/31/2018,5:41:33 PM,3388.72,3557.38,4905.38,5221.45,0.01,0.03,0.01,0.02,
5/31/2018,5:41:34 PM,3405.68,3536.54,4900.14,5227.42,0.01,0.03,0.01,0.02,
5/31/2018,5:41:35 PM,3423.52,3646.17,4904.14,5223.48,0.01,0.03,0.01,0.03,
5/31/2018,5:41:36 PM,3314.51,3611.31,4907.02,5205.19,0.01,0.03,0.01,0.02,
5/31/2018,5:41:37 PM,3367.65,3463.29,4920.13,5214.62,0.01,0.03,0.02,0.02,
5/31/2018,5:41:38 PM,3253.75,3496.98,4903.46,5212.16,0.01,0.03,0.02,0.02,
5/31/2018,5:41:39 PM,3446.98,3597.58,4922.36,5200.42,0.00,0.03,0.01,0.03,
5/31/2018,5:41:40 PM,3430.26,3610.29,4917.31,5203.45,0.01,0.03,0.01,0.02,
5/31/2018,5:41:42 PM,3453.81,3511.42,4911.08,5213.52,0.01,0.03,0.01,0.02,
5/31/2018,5:41:43 PM,3425.95,3490.81,4912.24,5212.30,0.01,0.03,0.01,0.02,
5/31/2018,5:41:44 PM,3462.76,3558.92,4916.13,5218.54,0.01,0.03,0.01,0.02,
5/31/2018,5:41:45 PM,3430.81,3621.10,4912.74,5215.52,0.01,0.03,0.01,0.03,
5/31/2018,5:41:46 PM,3455.91,3618.48,4914.12,5218.35,0.01,0.03,0.01,0.03,
5/31/2018,5:41:47 PM,3454.84,3585.26,4909.97,5237.44,0.01,0.03,0.01,0.03,
5/31/2018,5:41:48 PM,3417.57,3578.09,4906.68,5222.36,0.01,0.03,0.01,0.02,
5/31/2018,5:41:50 PM,3392.79,3579.20,4912.18,5231.39,0.01,0.03,0.01,0.03,
5/31/2018,5:41:51 PM,3412.30,3540.49,4906.11,5215.69,0.01,0.03,0.01,0.02,
5/31/2018,5:41:52 PM,3476.43,3552.38,4908.47,5227.50,0.00,0.03,0.01,0.02,
5/31/2018,5:41:53 PM,3448.66,3666.01,4913.06,5210.00,0.01,0.03,0.01,0.03,
5/31/2018,5:41:54 PM,3465.34,3495.30,4914.76,5217.93,0.00,0.03,0.02,0.02,
5/31/2018,5:41:55 PM,3432.53,3543.70,4925.09,5211.26,0.01,0.04,0.01,0.02,
5/31/2018,5:41:56 PM,3443.35,3554.99,4920.24,5196.53,0.01,0.03,0.01,0.02,
5/31/2018,5:41:57 PM,3441.60,3491.99,4904.67,5207.02,0.01,0.03,0.02,0.02,
5/31/2018,5:41:58 PM,3402.26,3627.48,4915.71,5199.57,0.01,0.03,0.01,0.03,
5/31/2018,5:41:59 PM,3361.21,3403.89,4892.59,5232.76,0.01,0.03,0.06,0.02,
5/31/2018,5:42:01 PM,3460.20,3517.24,4911.31,5220.51,0.01,0.04,0.02,0.02,
5/31/2018,5:42:02 PM,3443.89,3642.36,4899.49,5214.00,0.00,0.03,0.01,0.03,
5/31/2018,5:42:03 PM,3443.50,3544.65,4904.63,5225.25,0.01,0.03,0.01,0.02,
