

Date,Time,ROI 1 4Sigma Width A1 [µm],ROI 1 4Sigma Width A2 [µm],ROI 1 Centroid Position A1 [µm],ROI 1 Centroid Position A2 [µm],ROI 1 Goodness of Gaussian fit A1,ROI 1 Roughness of Gaussian fit A1,ROI 1 Goodness of Gaussian fit A2,ROI 1 Roughness of Gaussian fit A2,
5/31/2018,6:46:37 PM,3235.52,3468.53,4989.30,4973.05,0.01,0.02,0.02,0.01,
5/31/2018,6:46:38 PM,3134.22,3492.03,4997.51,4968.16,0.01,0.02,0.01,0.02,
5/31/2018,6:46:40 PM,3256.73,3444.00,5002.24,4970.76,0.01,0.02,0.02,0.01,
5/31/2018,6:46:41 PM,3183.59,3481.74,4999.40,4966.10,0.01,0.02,0.02,0.01,
5/31/2018,6:46:42 PM,3213.11,3427.28,4987.29,4961.90,0.01,0.02,0.02,0.01,
5/31/2018,6:46:43 PM,3289.58,3421.41,5000.48,4967.60,0.01,0.02,0.03,0.01,
5/31/2018,6:46:44 PM,3232.92,3629.59,4995.35,4954.31,0.01,0.02,0.01,0.02,
5/31/2018,6:46:45 PM,3157.93,3482.50,4989.67,4978.67,0.01,0.02,0.01,0.01,
5/31/2018,6:46:46 PM,3215.11,3524.21,5003.29,4971.04,0.01,0.02,0.01,0.02,
5/31/2018,6:46:47 PM,3221.87,3409.57,4996.48,4977.96,0.01,0.02,0.03,0.01,
5/31/2018,6:46:49 PM,3291.98,3377.97,4991.66,4978.84,0.01,0.02,0.04,0.01,
5/31/2018,6:46:50 PM,3177.67,3492.55,4986.11,4964.57,0.01,0.02,0.02,0.02,
5/31/2018,6:46:51 PM,3284.71,3485.02,4996.83,4958.65,0.01,0.02,0.02,0.02,
5/31/2018,6:46:52 PM,3258.72,3551.37,4988.93,4969.35,0.01,0.02,0.01,0.02,
5/31/2018,6:46:53 PM,3310.27,3479.22,4985.25,4963.63,0.01,0.02,0.01,0.02,
5/31/2018,6:46:54 PM,3279.03,3497.22,4972.99,4968.50,0.01,0.02,0.01,0.02,
5/31/2018,6:46:55 PM,3162.31,3413.45,4988.29,4968.62,0.01,0.03,0.04,0.01,
5/31/2018,6:46:57 PM,3259.58,3508.35,4978.46,4956.38,0.01,0.02,0.01,0.02,
5/31/2018,6:46:58 PM,3211.87,3453.58,4979.44,4953.23,0.01,0.02,0.03,0.02,
5/31/2018,6:46:59 PM,3180.97,3487.20,4993.16,4951.81,0.01,0.02,0.01,0.02,
5/31/2018,6:47:00 PM,3211.12,3426.53,4992.69,4961.47,0.01,0.02,0.02,0.02,
5/31/2018,6:47:01 PM,3214.42,3470.11,4981.56,4967.30,0.01,0.02,0.01,0.02,
