

Date,Time,ROI 1 4Sigma Width A1 [µm],ROI 1 4Sigma Width A2 [µm],ROI 1 Goodness of Gaussian fit A1,ROI 1 Roughness of Gaussian fit A1,ROI 1 Goodness of Gaussian fit A2,ROI 1 Roughness of Gaussian fit A2,
5/31/2018,4:13:25 PM,3395.49,3449.00,0.05,0.02,0.16,0.03,
5/31/2018,4:13:26 PM,3228.58,3663.39,0.05,0.02,0.13,0.03,
5/31/2018,4:13:27 PM,3422.04,3407.42,0.07,0.03,0.11,0.02,
5/31/2018,4:13:28 PM,3298.33,3659.49,0.07,0.02,0.17,0.03,
5/31/2018,4:13:30 PM,3479.48,4075.16,0.05,0.03,0.04,0.05,
5/31/2018,4:13:31 PM,3592.69,3731.46,0.04,0.02,0.11,0.04,
5/31/2018,4:13:32 PM,4096.65,3773.46,0.02,0.03,0.07,0.04,
5/31/2018,4:13:33 PM,3529.73,3457.19,0.03,0.03,0.08,0.02,
5/31/2018,4:13:34 PM,3313.84,3998.56,0.05,0.02,0.05,0.05,
5/31/2018,4:13:35 PM,3353.20,3652.29,0.07,0.02,0.11,0.03,
5/31/2018,4:13:36 PM,3562.62,3616.91,0.04,0.03,0.17,0.03,
5/31/2018,4:13:37 PM,3265.29,3639.97,0.06,0.02,0.08,0.03,
5/31/2018,4:13:38 PM,3724.14,3810.14,0.03,0.03,0.05,0.05,
5/31/2018,4:13:39 PM,3508.52,3518.24,0.03,0.04,0.08,0.03,
5/31/2018,4:13:40 PM,3887.31,3820.04,0.02,0.03,0.07,0.04,
5/31/2018,4:13:41 PM,3299.72,3709.52,0.06,0.02,0.05,0.04,
5/31/2018,4:13:42 PM,3547.13,3684.70,0.04,0.03,0.11,0.03,
5/31/2018,4:13:43 PM,3540.77,3764.97,0.09,0.03,0.07,0.05,
5/31/2018,4:13:44 PM,3750.56,3632.20,0.04,0.03,0.24,0.02,
5/31/2018,4:13:45 PM,4041.57,4019.61,0.02,0.03,0.05,0.05,
5/31/2018,4:13:46 PM,3828.95,3689.49,0.02,0.03,0.08,0.04,
5/31/2018,4:13:47 PM,3746.21,3783.17,0.03,0.02,0.05,0.04,
5/31/2018,4:13:48 PM,3797.68,3761.62,0.03,0.03,0.06,0.04,
5/31/2018,4:13:49 PM,3281.03,3498.17,0.11,0.02,0.09,0.03,
5/31/2018,4:13:50 PM,3832.50,3944.80,0.04,0.03,0.05,0.05,
5/31/2018,4:13:51 PM,3282.11,3977.24,0.04,0.03,0.05,0.05,
5/31/2018,4:13:52 PM,3592.19,3459.77,0.04,0.02,0.16,0.03,
5/31/2018,4:13:53 PM,3514.77,3895.73,0.05,0.02,0.04,0.05,
5/31/2018,4:13:54 PM,3490.86,3910.79,0.05,0.02,0.05,0.05,
5/31/2018,4:13:55 PM,3208.15,3888.03,0.04,0.03,0.06,0.04,
5/31/2018,4:13:56 PM,3320.99,3784.62,0.07,0.02,0.12,0.04,
5/31/2018,4:13:57 PM,3359.18,3933.89,0.08,0.02,0.06,0.04,
5/31/2018,4:13:58 PM,3520.81,3964.32,0.06,0.02,0.05,0.04,
5/31/2018,4:13:59 PM,3415.58,3613.89,0.06,0.02,0.08,0.03,
5/31/2018,4:14:00 PM,3371.68,4160.08,0.05,0.02,0.03,0.05,
5/31/2018,4:14:01 PM,3618.19,3927.84,0.03,0.02,0.04,0.05,
5/31/2018,4:14:02 PM,3420.67,3811.12,0.10,0.02,0.06,0.04,
5/31/2018,4:14:03 PM,3416.59,3439.58,0.10,0.02,0.09,0.02,
5/31/2018,4:14:04 PM,3042.92,3474.37,0.06,0.02,0.12,0.02,
5/31/2018,4:14:05 PM,3767.04,3698.16,0.03,0.03,0.09,0.04,
5/31/2018,4:14:06 PM,3771.41,4064.13,0.03,0.03,0.04,0.05,
5/31/2018,4:14:07 PM,3768.06,3988.04,0.03,0.04,0.04,0.05,
5/31/2018,4:14:08 PM,3640.55,4157.27,0.03,0.02,0.04,0.05,
5/31/2018,4:14:09 PM,3449.91,3631.18,0.05,0.02,0.08,0.03,
5/31/2018,4:14:10 PM,3257.82,3854.17,0.08,0.02,0.13,0.04,
5/31/2018,4:14:11 PM,3793.17,3741.57,0.04,0.03,0.06,0.04,
5/31/2018,4:14:12 PM,3270.45,3779.01,0.03,0.03,0.16,0.04,
5/31/2018,4:14:13 PM,3211.41,3491.65,0.08,0.02,0.28,0.03,
5/31/2018,4:14:14 PM,3688.53,3764.72,0.03,0.04,0.09,0.04,
5/31/2018,4:14:15 PM,3312.55,3610.81,0.07,0.02,0.12,0.03,
5/31/2018,4:14:16 PM,3143.13,4060.92,0.09,0.02,0.04,0.05,
5/31/2018,4:14:17 PM,4110.84,4039.54,0.02,0.03,0.05,0.04,
5/31/2018,4:14:18 PM,4096.45,3628.32,0.02,0.04,0.17,0.03,
5/31/2018,4:14:19 PM,3254.01,3871.74,0.12,0.02,0.04,0.04,
5/31/2018,4:14:20 PM,3414.59,3847.33,0.07,0.02,0.07,0.04,
5/31/2018,4:14:21 PM,3664.41,3955.34,0.04,0.03,0.05,0.05,
5/31/2018,4:14:22 PM,3644.94,3876.55,0.04,0.02,0.04,0.04,
5/31/2018,4:14:23 PM,3545.43,3635.19,0.04,0.02,0.15,0.04,
5/31/2018,4:14:24 PM,3571.24,3789.51,0.05,0.03,0.05,0.03,
5/31/2018,4:14:25 PM,3696.15,3497.26,0.04,0.04,0.39,0.02,
5/31/2018,4:14:26 PM,3596.42,4048.93,0.05,0.03,0.03,0.06,
5/31/2018,4:14:27 PM,3550.23,3669.31,0.04,0.03,0.08,0.04,
5/31/2018,4:14:28 PM,3309.47,3858.94,0.05,0.02,0.06,0.04,
5/31/2018,4:14:29 PM,3735.33,3907.50,0.03,0.03,0.06,0.04,
5/31/2018,4:14:30 PM,3258.16,3918.34,0.08,0.02,0.04,0.05,
5/31/2018,4:14:31 PM,3584.46,3940.13,0.04,0.02,0.04,0.05,
5/31/2018,4:14:32 PM,3623.61,3794.20,0.04,0.02,0.08,0.04,
5/31/2018,4:14:33 PM,3294.32,3732.01,0.07,0.01,0.06,0.04,
5/31/2018,4:14:34 PM,3814.72,3708.08,0.03,0.03,0.15,0.04,
5/31/2018,4:14:35 PM,3203.78,3849.02,0.10,0.02,0.06,0.04,
5/31/2018,4:14:36 PM,3893.04,3690.04,0.03,0.02,0.17,0.04,
5/31/2018,4:14:37 PM,3252.10,3622.34,0.07,0.03,0.14,0.03,
5/31/2018,4:14:38 PM,3539.73,3708.45,0.05,0.02,0.08,0.03,
5/31/2018,4:14:39 PM,3642.85,3482.40,0.03,0.02,0.19,0.02,
5/31/2018,4:14:40 PM,3999.62,3690.15,0.02,0.03,0.11,0.04,
5/31/2018,4:14:41 PM,3195.50,3696.41,0.06,0.02,0.14,0.03,
5/31/2018,4:14:42 PM,3614.10,3952.14,0.04,0.03,0.08,0.04,
5/31/2018,4:14:44 PM,3486.28,3531.87,0.07,0.03,0.08,0.03,
5/31/2018,4:14:45 PM,3587.21,3486.45,0.04,0.02,0.17,0.03,
5/31/2018,4:14:46 PM,3320.52,3963.98,0.10,0.02,0.05,0.04,
5/31/2018,4:14:47 PM,3170.97,3676.78,0.11,0.02,0.15,0.03,
5/31/2018,4:14:48 PM,3404.42,3850.44,0.06,0.02,0.07,0.04,
5/31/2018,4:14:49 PM,3267.67,3564.99,0.05,0.03,0.15,0.03,
5/31/2018,4:14:50 PM,3567.84,3834.89,0.04,0.02,0.07,0.04,
5/31/2018,4:14:51 PM,3340.63,3526.31,0.11,0.02,0.13,0.03,
5/31/2018,4:14:52 PM,3245.76,4312.58,0.12,0.02,0.02,0.07,
5/31/2018,4:14:53 PM,3983.19,4023.35,0.02,0.03,0.05,0.04,
5/31/2018,4:14:54 PM,3333.43,3994.45,0.06,0.02,0.04,0.05,
5/31/2018,4:14:55 PM,3597.97,4001.30,0.03,0.03,0.04,0.05,
5/31/2018,4:14:56 PM,3593.89,4015.79,0.03,0.03,0.05,0.05,
5/31/2018,4:14:57 PM,3389.42,4063.10,0.03,0.03,0.03,0.05,
5/31/2018,4:14:58 PM,3404.79,3569.34,0.09,0.02,0.21,0.02,
5/31/2018,4:14:59 PM,3457.46,4016.11,0.06,0.02,0.04,0.05,
5/31/2018,4:15:00 PM,3745.29,3988.39,0.03,0.02,0.04,0.04,
5/31/2018,4:15:01 PM,3428.54,3839.47,0.07,0.02,0.11,0.04,
5/31/2018,4:15:02 PM,3331.43,3920.17,0.12,0.02,0.05,0.05,
5/31/2018,4:15:03 PM,3807.63,3858.93,0.03,0.03,0.04,0.04,
5/31/2018,4:15:04 PM,3314.85,3850.13,0.06,0.02,0.06,0.05,
5/31/2018,4:15:05 PM,3628.24,3671.16,0.03,0.02,0.13,0.03,
5/31/2018,4:15:06 PM,3090.61,3842.29,0.10,0.02,0.04,0.04,
5/31/2018,4:15:07 PM,3197.10,4130.41,0.09,0.02,0.04,0.06,
5/31/2018,4:15:08 PM,3729.11,3686.16,0.03,0.02,0.11,0.03,
5/31/2018,4:15:09 PM,3579.39,3615.74,0.04,0.02,0.13,0.03,
5/31/2018,4:15:10 PM,3316.18,3454.40,0.06,0.02,0.09,0.02,
5/31/2018,4:15:11 PM,3622.46,3723.16,0.04,0.03,0.07,0.04,
5/31/2018,4:15:12 PM,3751.16,3585.30,0.04,0.03,0.28,0.03,
5/31/2018,4:15:13 PM,3791.93,3851.93,0.03,0.03,0.08,0.05,
5/31/2018,4:15:14 PM,3207.63,3980.26,0.09,0.02,0.03,0.04,
5/31/2018,4:15:15 PM,3348.01,3768.47,0.05,0.02,0.09,0.04,
5/31/2018,4:15:16 PM,3417.92,3845.71,0.04,0.03,0.05,0.04,
5/31/2018,4:15:17 PM,3355.74,3734.93,0.05,0.02,0.06,0.04,
5/31/2018,4:15:18 PM,3932.00,3628.50,0.03,0.03,0.06,0.03,
5/31/2018,4:15:19 PM,3628.11,3901.19,0.03,0.02,0.03,0.05,
5/31/2018,4:15:20 PM,3719.65,3817.00,0.03,0.03,0.06,0.04,
5/31/2018,4:15:21 PM,3368.49,3835.06,0.04,0.02,0.05,0.04,
5/31/2018,4:15:22 PM,3574.51,3982.90,0.05,0.03,0.04,0.05,
5/31/2018,4:15:23 PM,3540.60,4107.00,0.05,0.03,0.04,0.06,
5/31/2018,4:15:24 PM,3068.07,3883.14,0.12,0.02,0.11,0.04,
5/31/2018,4:15:25 PM,3333.15,4045.76,0.06,0.02,0.04,0.05,
5/31/2018,4:15:26 PM,3464.72,3638.10,0.05,0.02,0.17,0.03,
5/31/2018,4:15:27 PM,3913.68,3430.14,0.02,0.03,0.08,0.03,
5/31/2018,4:15:28 PM,3346.67,3827.99,0.07,0.01,0.06,0.04,
5/31/2018,4:15:29 PM,3313.63,3593.29,0.06,0.02,0.08,0.03,
5/31/2018,4:15:30 PM,4026.28,3976.86,0.02,0.04,0.05,0.04,
5/31/2018,4:15:31 PM,3184.83,3594.28,0.03,0.04,0.13,0.03,
5/31/2018,4:15:32 PM,3557.74,4039.86,0.04,0.02,0.04,0.05,
5/31/2018,4:15:33 PM,3410.07,3875.35,0.06,0.02,0.04,0.04,
5/31/2018,4:15:34 PM,3590.41,3905.23,0.03,0.02,0.09,0.04,
5/31/2018,4:15:35 PM,3207.46,3736.52,0.06,0.03,0.05,0.04,
5/31/2018,4:15:36 PM,3660.70,3676.86,0.04,0.03,0.17,0.03,
5/31/2018,4:15:37 PM,3677.29,3568.68,0.03,0.02,0.09,0.03,
5/31/2018,4:15:38 PM,3627.25,3822.50,0.05,0.03,0.04,0.04,
5/31/2018,4:15:39 PM,3521.98,3759.48,0.04,0.02,0.09,0.03,
5/31/2018,4:15:40 PM,3627.80,3537.43,0.03,0.02,0.21,0.03,
5/31/2018,4:15:41 PM,3534.49,4133.86,0.05,0.02,0.04,0.05,
5/31/2018,4:15:42 PM,3605.03,3582.68,0.03,0.02,0.20,0.03,
5/31/2018,4:15:43 PM,3144.54,3940.16,0.03,0.03,0.05,0.04,
5/31/2018,4:15:44 PM,3494.08,3471.68,0.05,0.02,0.16,0.03,
5/31/2018,4:15:45 PM,3597.99,3874.77,0.04,0.02,0.06,0.04,
5/31/2018,4:15:46 PM,3331.87,4292.28,0.06,0.02,0.02,0.06,
5/31/2018,4:15:47 PM,3575.00,3834.02,0.04,0.02,0.05,0.04,
5/31/2018,4:15:48 PM,3237.72,3955.78,0.07,0.02,0.03,0.05,
5/31/2018,4:15:49 PM,3469.49,3602.77,0.05,0.03,0.18,0.03,
5/31/2018,4:15:50 PM,3157.22,3881.24,0.05,0.03,0.04,0.05,
5/31/2018,4:15:51 PM,3511.04,3583.11,0.06,0.03,0.25,0.03,
5/31/2018,4:15:52 PM,3779.98,3771.47,0.04,0.03,0.09,0.03,
5/31/2018,4:15:53 PM,3337.44,4035.84,0.06,0.02,0.04,0.05,
5/31/2018,4:15:54 PM,3690.24,3818.23,0.04,0.02,0.11,0.04,
5/31/2018,4:15:55 PM,3640.37,4069.17,0.03,0.03,0.04,0.05,
5/31/2018,4:15:56 PM,3811.50,3547.88,0.02,0.03,0.10,0.03,
5/31/2018,4:15:57 PM,3651.60,3393.11,0.03,0.03,0.09,0.02,
5/31/2018,4:15:58 PM,3558.34,3710.34,0.04,0.02,0.09,0.03,
5/31/2018,4:15:59 PM,3073.24,3727.24,0.04,0.03,0.05,0.04,
5/31/2018,4:16:00 PM,3651.94,3668.81,0.04,0.02,0.11,0.03,
5/31/2018,4:16:01 PM,3757.64,3609.08,0.03,0.02,0.15,0.03,
5/31/2018,4:16:02 PM,3811.54,3885.92,0.03,0.03,0.04,0.04,
5/31/2018,4:16:03 PM,3579.09,3935.36,0.04,0.02,0.12,0.04,
5/31/2018,4:16:04 PM,3705.34,3864.71,0.04,0.02,0.04,0.04,
5/31/2018,4:16:05 PM,3648.48,3586.78,0.03,0.03,0.08,0.03,
5/31/2018,4:16:06 PM,3181.95,3792.57,0.09,0.03,0.12,0.03,
5/31/2018,4:16:07 PM,3232.75,3451.26,0.07,0.02,0.13,0.02,
5/31/2018,4:16:08 PM,3713.82,3586.45,0.05,0.03,0.09,0.03,
5/31/2018,4:16:09 PM,3729.17,3638.57,0.03,0.03,0.19,0.04,
5/31/2018,4:16:10 PM,3347.26,4142.09,0.09,0.02,0.03,0.05,
5/31/2018,4:16:11 PM,3291.48,4012.97,0.04,0.03,0.05,0.05,
5/31/2018,4:16:12 PM,3552.72,3560.87,0.04,0.02,0.09,0.03,
5/31/2018,4:16:13 PM,3436.73,3850.80,0.06,0.04,0.13,0.04,
5/31/2018,4:16:14 PM,3275.89,3383.02,0.09,0.03,0.08,0.03,
5/31/2018,4:16:15 PM,3676.49,3740.95,0.02,0.03,0.13,0.04,
5/31/2018,4:16:16 PM,3960.38,3632.01,0.03,0.03,0.12,0.03,
5/31/2018,4:16:17 PM,3688.19,3444.36,0.03,0.02,0.20,0.03,
5/31/2018,4:16:18 PM,3511.21,3808.94,0.04,0.03,0.07,0.04,
5/31/2018,4:16:19 PM,3756.39,3997.34,0.04,0.02,0.04,0.05,
5/31/2018,4:16:20 PM,3832.06,3814.06,0.03,0.03,0.10,0.04,
5/31/2018,4:16:21 PM,3544.56,3587.46,0.03,0.03,0.13,0.03,
5/31/2018,4:16:22 PM,3323.88,3449.69,0.06,0.03,0.23,0.02,
5/31/2018,4:16:23 PM,3302.94,3414.48,0.12,0.02,0.04,0.03,
5/31/2018,4:16:24 PM,3024.31,4024.04,0.06,0.02,0.05,0.04,
5/31/2018,4:16:25 PM,3599.92,3605.33,0.04,0.03,0.21,0.03,
5/31/2018,4:16:26 PM,3249.62,3688.49,0.09,0.02,0.08,0.04,
5/31/2018,4:16:27 PM,3372.70,3689.59,0.07,0.02,0.05,0.03,
5/31/2018,4:16:28 PM,3868.24,4024.21,0.02,0.03,0.05,0.05,
5/31/2018,4:16:29 PM,3695.73,3525.90,0.05,0.03,0.07,0.04,
5/31/2018,4:16:30 PM,3419.90,3889.33,0.05,0.02,0.06,0.05,
5/31/2018,4:16:31 PM,3975.88,3934.56,0.02,0.03,0.04,0.04,
5/31/2018,4:16:32 PM,3897.03,3716.64,0.02,0.03,0.06,0.04,
5/31/2018,4:16:33 PM,3396.16,3728.88,0.05,0.02,0.07,0.03,
5/31/2018,4:16:34 PM,3415.72,3864.27,0.07,0.02,0.06,0.04,
5/31/2018,4:16:35 PM,3454.63,3963.02,0.05,0.02,0.07,0.04,
5/31/2018,4:16:36 PM,3656.37,4016.04,0.03,0.03,0.05,0.05,
5/31/2018,4:16:37 PM,3468.20,3726.55,0.06,0.02,0.06,0.03,
5/31/2018,4:16:38 PM,3680.46,3753.68,0.04,0.03,0.07,0.03,
5/31/2018,4:16:39 PM,3784.24,3958.90,0.02,0.02,0.05,0.05,
5/31/2018,4:16:40 PM,3447.79,3753.68,0.05,0.03,0.06,0.04,
5/31/2018,4:16:41 PM,3618.07,4046.51,0.03,0.02,0.03,0.05,
5/31/2018,4:16:42 PM,3319.16,3670.76,0.05,0.02,0.11,0.03,
5/31/2018,4:16:43 PM,3342.58,3382.50,0.04,0.02,0.12,0.03,
5/31/2018,4:16:44 PM,2974.49,3806.54,0.05,0.03,0.12,0.04,
5/31/2018,4:16:45 PM,3665.04,3562.09,0.03,0.03,0.12,0.03,
5/31/2018,4:16:46 PM,3824.56,3670.65,0.03,0.04,0.09,0.03,
5/31/2018,4:16:47 PM,3605.53,3441.26,0.04,0.03,0.13,0.03,
5/31/2018,4:16:48 PM,3325.16,4190.44,0.07,0.02,0.04,0.06,
5/31/2018,4:16:50 PM,3180.83,3724.52,0.07,0.02,0.08,0.04,
5/31/2018,4:16:51 PM,3183.54,3875.58,0.16,0.01,0.04,0.05,
5/31/2018,4:16:52 PM,3151.55,3901.78,0.04,0.03,0.05,0.04,
5/31/2018,4:16:53 PM,3799.58,3696.57,0.03,0.03,0.08,0.03,
5/31/2018,4:16:54 PM,3183.10,3907.41,0.09,0.02,0.05,0.05,
5/31/2018,4:16:55 PM,3680.50,4176.24,0.03,0.03,0.03,0.05,
5/31/2018,4:16:56 PM,3770.70,3768.35,0.03,0.03,0.05,0.04,
5/31/2018,4:16:57 PM,3100.80,3725.40,0.04,0.02,0.05,0.04,
5/31/2018,4:16:58 PM,3536.65,3419.14,0.04,0.02,0.14,0.02,
5/31/2018,4:16:59 PM,3551.70,3921.67,0.05,0.02,0.05,0.04,
5/31/2018,4:17:00 PM,3884.94,3958.79,0.02,0.02,0.04,0.05,
5/31/2018,4:17:01 PM,3111.96,3854.23,0.04,0.03,0.04,0.05,
5/31/2018,4:17:02 PM,3441.10,3415.41,0.04,0.03,0.16,0.02,
5/31/2018,4:17:03 PM,3692.96,3971.14,0.03,0.03,0.05,0.04,
5/31/2018,4:17:04 PM,3945.28,3667.33,0.03,0.04,0.26,0.03,
5/31/2018,4:17:05 PM,3714.07,3592.54,0.03,0.02,0.07,0.04,
5/31/2018,4:17:06 PM,3702.26,3874.18,0.03,0.02,0.08,0.05,
5/31/2018,4:17:07 PM,3598.56,3371.00,0.05,0.03,0.07,0.03,
5/31/2018,4:17:08 PM,3613.64,3751.03,0.04,0.02,0.08,0.03,
5/31/2018,4:17:09 PM,3318.64,3591.26,0.14,0.02,0.09,0.04,
5/31/2018,4:17:10 PM,3908.93,3644.11,0.02,0.02,0.07,0.03,
5/31/2018,4:17:11 PM,3631.59,3812.49,0.04,0.03,0.05,0.04,
5/31/2018,4:17:12 PM,3439.06,3752.23,0.08,0.02,0.05,0.04,
5/31/2018,4:17:13 PM,3855.38,3794.31,0.03,0.04,0.07,0.04,
5/31/2018,4:17:14 PM,3423.96,3807.13,0.05,0.02,0.08,0.04,
5/31/2018,4:17:15 PM,3359.62,3892.69,0.08,0.02,0.05,0.05,
5/31/2018,4:17:16 PM,3511.16,3890.98,0.05,0.02,0.04,0.04,
5/31/2018,4:17:17 PM,3793.69,3680.66,0.02,0.02,0.10,0.03,
5/31/2018,4:17:18 PM,3224.75,3513.88,0.10,0.02,0.17,0.03,
5/31/2018,4:17:19 PM,3319.51,3885.22,0.07,0.02,0.06,0.04,
5/31/2018,4:17:20 PM,3295.86,3780.45,0.07,0.02,0.08,0.04,
5/31/2018,4:17:21 PM,3172.67,4038.84,0.05,0.02,0.04,0.05,
5/31/2018,4:17:22 PM,4029.41,3772.66,0.02,0.03,0.06,0.04,
5/31/2018,4:17:23 PM,3572.90,3692.53,0.05,0.02,0.08,0.04,
5/31/2018,4:17:24 PM,3128.56,3556.45,0.06,0.02,0.13,0.03,
5/31/2018,4:17:25 PM,3659.41,3687.93,0.02,0.03,0.07,0.03,
5/31/2018,4:17:26 PM,3527.63,3827.54,0.03,0.02,0.08,0.04,
5/31/2018,4:17:27 PM,3547.53,3580.17,0.03,0.02,0.14,0.03,
5/31/2018,4:17:28 PM,3764.36,3488.38,0.03,0.04,0.13,0.03,
5/31/2018,4:17:29 PM,3528.68,3474.57,0.04,0.02,0.11,0.03,
5/31/2018,4:17:30 PM,3725.42,3866.72,0.03,0.04,0.06,0.04,
5/31/2018,4:17:31 PM,3950.43,3462.50,0.02,0.03,0.16,0.03,
5/31/2018,4:17:32 PM,3338.97,3823.20,0.04,0.03,0.04,0.04,
5/31/2018,4:17:33 PM,3621.19,3732.42,0.04,0.03,0.12,0.04,
5/31/2018,4:17:34 PM,3720.02,3621.54,0.03,0.02,0.11,0.04,
5/31/2018,4:17:35 PM,3373.83,3507.88,0.07,0.02,0.09,0.03,
5/31/2018,4:17:36 PM,3251.50,3904.32,0.07,0.02,0.06,0.04,
5/31/2018,4:17:37 PM,3826.86,3877.67,0.03,0.03,0.04,0.04,
5/31/2018,4:17:38 PM,3321.77,3670.24,0.05,0.02,0.04,0.04,
5/31/2018,4:17:39 PM,3557.41,3648.18,0.06,0.02,0.14,0.03,
5/31/2018,4:17:40 PM,3219.86,3664.39,0.07,0.02,0.10,0.03,
5/31/2018,4:17:41 PM,3476.27,3495.14,0.04,0.02,0.17,0.03,
5/31/2018,4:17:42 PM,3671.30,4117.98,0.03,0.03,0.04,0.05,
5/31/2018,4:17:43 PM,3803.40,3523.08,0.03,0.03,0.13,0.02,
5/31/2018,4:17:44 PM,3409.75,3789.43,0.03,0.03,0.09,0.04,
5/31/2018,4:17:45 PM,3703.00,3507.03,0.04,0.04,0.24,0.02,
5/31/2018,4:17:46 PM,3716.11,3911.25,0.04,0.04,0.04,0.04,
5/31/2018,4:17:47 PM,3839.42,3708.35,0.02,0.03,0.13,0.03,
5/31/2018,4:17:48 PM,3654.52,4349.07,0.04,0.02,0.04,0.07,
5/31/2018,4:17:49 PM,3505.20,3416.00,0.05,0.04,0.19,0.02,
5/31/2018,4:17:50 PM,2997.50,3816.44,0.06,0.02,0.05,0.05,
5/31/2018,4:17:51 PM,3538.64,3513.51,0.05,0.03,0.08,0.02,
5/31/2018,4:17:52 PM,3563.38,3817.83,0.05,0.02,0.08,0.04,
5/31/2018,4:17:53 PM,3148.47,3913.72,0.05,0.03,0.05,0.04,
5/31/2018,4:17:54 PM,3084.20,3606.07,0.05,0.02,0.08,0.03,
5/31/2018,4:17:55 PM,3813.71,3341.93,0.04,0.02,0.09,0.03,
5/31/2018,4:17:56 PM,3341.66,3663.72,0.08,0.02,0.05,0.03,
5/31/2018,4:17:57 PM,3231.98,3581.68,0.13,0.02,0.17,0.03,
5/31/2018,4:17:58 PM,3713.19,3471.67,0.03,0.02,0.10,0.03,
5/31/2018,4:17:59 PM,3085.06,3316.34,0.06,0.02,0.08,0.02,
5/31/2018,4:18:00 PM,3356.02,3757.58,0.08,0.02,0.08,0.03,
5/31/2018,4:18:01 PM,3382.99,3464.08,0.05,0.02,0.08,0.04,
5/31/2018,4:18:02 PM,3108.13,3716.23,0.15,0.02,0.10,0.03,
5/31/2018,4:18:03 PM,3462.33,3836.54,0.04,0.02,0.05,0.04,
5/31/2018,4:18:04 PM,3206.70,3636.49,0.07,0.02,0.11,0.03,
5/31/2018,4:18:05 PM,3170.87,3567.39,0.08,0.02,0.13,0.03,
5/31/2018,4:18:06 PM,3587.55,3957.44,0.06,0.03,0.04,0.04,
5/31/2018,4:18:07 PM,3358.02,3469.71,0.08,0.02,0.07,0.03,
5/31/2018,4:18:08 PM,3419.18,3840.89,0.07,0.02,0.08,0.04,
5/31/2018,4:18:09 PM,3733.26,3680.23,0.03,0.02,0.07,0.04,
5/31/2018,4:18:10 PM,3257.96,3559.43,0.13,0.02,0.24,0.03,
5/31/2018,4:18:11 PM,3613.66,3592.79,0.05,0.03,0.08,0.03,
5/31/2018,4:18:13 PM,3423.24,4014.63,0.05,0.02,0.04,0.05,
5/31/2018,4:18:14 PM,3463.45,3792.05,0.05,0.02,0.14,0.04,
5/31/2018,4:18:15 PM,3358.57,4105.09,0.04,0.03,0.04,0.05,
5/31/2018,4:18:16 PM,3775.35,3490.06,0.02,0.02,0.14,0.03,
5/31/2018,4:18:17 PM,3773.64,3644.04,0.03,0.02,0.08,0.04,
5/31/2018,4:18:18 PM,3915.11,3699.50,0.02,0.03,0.07,0.04,
5/31/2018,4:18:19 PM,3138.86,3867.56,0.10,0.02,0.04,0.05,
5/31/2018,4:18:20 PM,3673.31,4206.17,0.02,0.03,0.03,0.06,
5/31/2018,4:18:21 PM,3288.58,3634.03,0.05,0.02,0.06,0.04,
5/31/2018,4:18:22 PM,4132.45,3826.70,0.02,0.03,0.07,0.04,
5/31/2018,4:18:23 PM,3974.38,3677.37,0.02,0.02,0.10,0.03,
5/31/2018,4:18:24 PM,3743.86,4153.10,0.03,0.02,0.03,0.05,
5/31/2018,4:18:25 PM,3696.27,3846.90,0.04,0.02,0.04,0.04,
5/31/2018,4:18:26 PM,3428.06,3853.82,0.05,0.02,0.06,0.04,
5/31/2018,4:18:27 PM,3589.53,3568.84,0.04,0.02,0.06,0.04,
5/31/2018,4:18:28 PM,3411.01,3516.72,0.05,0.02,0.13,0.03,
5/31/2018,4:18:29 PM,3168.38,3894.96,0.18,0.02,0.08,0.05,
5/31/2018,4:18:30 PM,3461.91,3886.67,0.04,0.02,0.04,0.05,
5/31/2018,4:18:31 PM,3123.47,3833.45,0.07,0.02,0.03,0.04,
5/31/2018,4:18:32 PM,3244.19,3651.89,0.10,0.02,0.05,0.04,
5/31/2018,4:18:33 PM,3424.60,3575.04,0.07,0.03,0.22,0.03,
5/31/2018,4:18:34 PM,3786.43,3378.40,0.03,0.02,0.13,0.02,
5/31/2018,4:18:35 PM,3681.11,3611.03,0.03,0.03,0.08,0.04,
5/31/2018,4:18:36 PM,3305.86,3879.99,0.10,0.02,0.06,0.05,
5/31/2018,4:18:37 PM,3567.98,3529.40,0.04,0.03,0.34,0.03,
5/31/2018,4:18:38 PM,3342.30,3516.84,0.04,0.03,0.09,0.03,
5/31/2018,4:18:39 PM,3183.35,4058.12,0.14,0.02,0.05,0.05,
5/31/2018,4:18:40 PM,3688.28,3495.65,0.04,0.02,0.17,0.04,
5/31/2018,4:18:41 PM,3564.49,4089.73,0.04,0.02,0.04,0.06,
5/31/2018,4:18:42 PM,3272.83,3716.16,0.08,0.02,0.08,0.03,
5/31/2018,4:18:43 PM,3692.94,4123.00,0.04,0.03,0.03,0.04,
5/31/2018,4:18:44 PM,3255.98,3889.00,0.10,0.02,0.05,0.04,
5/31/2018,4:18:45 PM,3341.96,3932.43,0.04,0.03,0.08,0.04,
5/31/2018,4:18:46 PM,3788.00,3597.52,0.02,0.03,0.14,0.03,
5/31/2018,4:18:47 PM,3886.46,3662.08,0.02,0.02,0.13,0.04,
5/31/2018,4:18:48 PM,3556.74,3801.69,0.03,0.02,0.06,0.05,
5/31/2018,4:18:49 PM,3526.58,3861.37,0.03,0.03,0.06,0.04,
5/31/2018,4:18:50 PM,3675.18,3822.60,0.05,0.03,0.04,0.05,
